Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Solak S., Bayram A., Gumus M., Zhuo Y.","24588050300;55858893600;57212671683;56414239900;","Technical note-optimizing foreclosed housing acquisitions in societal response to foreclosures",2019,"Operations Research","67","4",,"950","964",,1,"10.1287/opre.2018.1827","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071607371&doi=10.1287%2fopre.2018.1827&partnerID=40&md5=00de38ecc54104cbd4dfeb1534dbd097","Isenberg School of Management, University of Massachusetts, Amherst, MA  01003, United States; Desautels Faculty of Management, McGill University, Montreal, QC  H3A 1G5, Canada","Solak, S., Isenberg School of Management, University of Massachusetts, Amherst, MA  01003, United States; Bayram, A., Isenberg School of Management, University of Massachusetts, Amherst, MA  01003, United States; Gumus, M., Desautels Faculty of Management, McGill University, Montreal, QC  H3A 1G5, Canada; Zhuo, Y., Isenberg School of Management, University of Massachusetts, Amherst, MA  01003, United States","A dramatic increase in U.S. mortgage foreclosures during and after the great economic recession of 2007-2009 had devastating impacts on the society and the economy. In response to such negative impacts, nonprofit community development corporations (CDCs) throughout the United States use various resources, such as grants and lines of credit, in acquiring and redeveloping foreclosed housing units to support neighborhood stabilization and revitalization. Given that the cost of all such acquisitions far exceeds the resources accessible by these nonprofit organizations, we identify socially optimal policies for CDCs for dynamically selecting foreclosed properties to target for potential acquisition as they become available over time. We evaluate our analytical results in a numerical study involving a CDC serving a major city in the United States and specify social return-based thresholds defining selection decisions at different funding levels. We also find that, for most foreclosed properties, CDCs should not offer more than the asking price and should typically consider overbidding only when the total available budget is low. Overall, comparisons of optimal policies with historical acquisition data suggest a potential improvement of around 20% in expected total impacts of the acquisitions on nearby property values. Considering a CDC with annual fund availability of $4 million for investment, this corresponds to an estimated additional value of around $280,000 for the society. © 2019 INFORMS.","foreclosure; nonprofit operations; public policy; public sector; resource allocation","Budget control; Economics; Housing; Public policy; Resource allocation; Analytical results; Economic Recession; foreclosure; Non-profit community; nonprofit operations; Optimal policies; Public sector; Selection decisions; Nonprofit organization",Article,"Final","",Scopus,2-s2.0-85071607371
"Kirwan P., Ratinho T., Van Der Sijde P., Groen A., Heuven J.","14043560700;35091530800;6507490787;14043795100;55184045100;","Finding the pot of gold: Leveraging social capital in international new ventures",2019,"International Journal of Technology Intelligence and Planning","12","3",,"273","296",,1,"10.1504/IJTIP.2019.099214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065118914&doi=10.1504%2fIJTIP.2019.099214&partnerID=40&md5=5058cc43ea9c9261d13744016fd3c029","Department of Management, California State University, San Bernardino 5500 University, Parkway, CA  92407-2318, United States; IÉSEG School of Management, 1 Parvis de La Défense, Paris, La Défense Cedex, 92044, France; Department of Organizational Sciences, Vrije Universiteit Amsterdam, De Boelelaan, Amsterdam, 1081 HV, Netherlands; University of Groningen Centre of Entrepreneurship, University College Groningen, Nettelbosje 2, AE Groningen, 9747, Netherlands; School of Finance and Accounting, Saxion University of Applied Sciences, P.O. Box 70.000, Enschede, 7500 KB, Netherlands","Kirwan, P., Department of Management, California State University, San Bernardino 5500 University, Parkway, CA  92407-2318, United States; Ratinho, T., IÉSEG School of Management, 1 Parvis de La Défense, Paris, La Défense Cedex, 92044, France; Van Der Sijde, P., Department of Organizational Sciences, Vrije Universiteit Amsterdam, De Boelelaan, Amsterdam, 1081 HV, Netherlands; Groen, A., University of Groningen Centre of Entrepreneurship, University College Groningen, Nettelbosje 2, AE Groningen, 9747, Netherlands; Heuven, J., School of Finance and Accounting, Saxion University of Applied Sciences, P.O. Box 70.000, Enschede, 7500 KB, Netherlands","The authors seek to advance the understanding of social capital in the acquisition of other types of capital in the early stages of international new ventures (INVs). International technology-based new ventures are important for the growth of an abundant economy, yet little is known about how these firms utilise social capital to develop the resources required to initiate these firms. Here, we add to the literature by first defining INVs as firms that establish foreign operations, not just foreign sales. We then empirically demonstrate that social capital acquisition and use affects the development of the resources (capital) needed for the INV development - strategic, financial and managerial. Our results demonstrate that the development of social capital precedes other forms of capital acquisition for INVs. © 2019 Inderscience Enterprises Ltd.","Abundant economy; International new ventures; Internationalisation; Personal networks; Resource acquisition; Resource development; Social capital","Gold; Mergers and acquisitions; Abundant economy; Internationalisation; New ventures; Personal networks; Resource acquisition; Resource development; Social capitals; Economic and social effects",Article,"Final","",Scopus,2-s2.0-85065118914
"Bai L., Ren Y., Shaikh N.","57202285552;56227432500;7005595472;","Demand estimation when there are unobservable substitutions amongst choice alternatives",2019,"International Journal of Information Systems and Supply Chain Management","12","1",,"51","65",,1,"10.4018/IJISSCM.2019010103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059776110&doi=10.4018%2fIJISSCM.2019010103&partnerID=40&md5=1d93519cd7a909153af53533ff559b85","Spirit Airlines, Coral Gables, United States; Shanghai Dianji University, Shanghai, China; University of Miami, Coral Gables, United States","Bai, L., Spirit Airlines, Coral Gables, United States; Ren, Y., Shanghai Dianji University, Shanghai, China; Shaikh, N., University of Miami, Coral Gables, United States","Product stock-outs and the resultant purchase of substitutes by customer is common in retail. These stock-out lead to censored sales data; the observed demand for products with stock-outs could be lower that the true demand for the same while the observed demand for the substitutes could be inflated. If historical sales data is used to forecast future demand for a product without accounting for stock-outs, it could lead to errors in demand forecasting on account of misspecification. In this paper, we demonstrate the need and the benefits of data unconstraining and develop a data unconstraining method to address the dual issues of estimation of demand and substitution rates when there are unobserved substitutions among choice alternatives. We compare the effectiveness of the proposed technique by comparing it against the popular techniques available in extant literature. Copyright © 2019, IGI Global.","Censored data; Data unconstraining; Demand estimation; Retail assortment planning; Substitution rates","Purchasing; Censored data; Data unconstraining; Demand estimation; Retail assortment; Substitution rates; Sales",Article,"Final","",Scopus,2-s2.0-85059776110
"Li R.Y.M., Tang E.C.H., Leung T.H.","35189135600;57205057197;57196234408;","Democracy and economic growth",2019,"International Journal of Data Analysis Techniques and Strategies","11","1",,"58","80",,1,"10.1504/IJDATS.2019.096622","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058393366&doi=10.1504%2fIJDATS.2019.096622&partnerID=40&md5=7dd3820d48f5a20930030ce9ebeff8b8","Department of Economics and Finance, Real Estate and Economics Research Lab, Hong Kong Shue Yan University, Hong Kong, Hong Kong; School of Environment, Education and Development, University of Manchester, Manchester, United Kingdom","Li, R.Y.M., Department of Economics and Finance, Real Estate and Economics Research Lab, Hong Kong Shue Yan University, Hong Kong, Hong Kong; Tang, E.C.H., Department of Economics and Finance, Real Estate and Economics Research Lab, Hong Kong Shue Yan University, Hong Kong, Hong Kong; Leung, T.H., School of Environment, Education and Development, University of Manchester, Manchester, United Kingdom","Many nations consider democracy to be an important social value. Nevertheless, does it mean that countries with more democracy are often wealthier? What are the relationships between economic growth and democracy? This research includes 167 countries to study the issue. We employ the data of the democracy index, corruption perception index, inflation, population, number of internet users, balance of trade, foreign direct investment, etc. We have also included sub-indices such as the electoral process and pluralism, functioning of government, political participation, culture, and civil liberties. An innovative part of the paper is how the corruption perception index has been included in our analysis. Besides, principal component analysis is applied to study the relationship between democracy and economic growth. We conclude that it takes democracy a very long time to affect the macro-economy. The fast pace of change in democracy even harms the macro-economy. If the economy reaches a well-developed stage, the economy will gradually transform into a democratic city automatically in the absence of any external pressure. Copyright © 2019 Inderscience Enterprises Ltd.","Corruption perception index; Democracy; Economic growth; Liberalisation",,Article,"Final","",Scopus,2-s2.0-85058393366
"Robles V.D.","57202433366;","Caveat Emptor: How Lay Technical and Professional Communicators Sell Technical Products in C2C E-Commerce",2019,"IEEE Transactions on Professional Communication","62","4","8903568","364","384",,,"10.1109/TPC.2019.2946940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075341577&doi=10.1109%2fTPC.2019.2946940&partnerID=40&md5=a66cd73064263f4c1a56cbfd637bf85c","Department of Technical Communi-cation, University North Texas, Denton, TX, United States","Robles, V.D., Department of Technical Communi-cation, University North Texas, Denton, TX, United States","Background: Consumer-To-consumer (C2C) e-commerce involves consumers re-selling products to other consumers using online platforms. Research identifies trust as a major factor in this exchange. It concludes that seller-generated product descriptions can mitigate mistrust. Further, technical and professional communication research can reveal what content sellers tend to provide and can reveal how platform design may encourage that content. Literature review: C2C e-commerce and TPC researchers agree that mistrust can be mitigated by detailed content, and they call for platform designers to help improve platform and seller reputations. Research questions: 1. What content do sellers provide about their technical products? 2. How do the platforms' web form designs and the associated documentation about listing a product for sale encourage certain content types? Research methodology: Four platforms were chosen using specific criteria. Product descriptions were collected once per week for six weeks, generating 1900 product descriptions. These descriptions were unitized and given reliable content categories, a methodology called quantitative content analysis. Further, the documentation and processes for posting items were explored to determine how they may encourage content types. Results/discussion: Sellers mostly provide product information and sales procedures, and they rarely give benefits and goodwill to the buyer. The platform design seems to encourage this content because of the content-entry process, the content-entry options, and the required and unrequired content entry. Conclusions: This study invites technical and professional communicators to provide more guidelines for users about the kinds of content they may include, and designers to explore the content entry process using usability and user-experience research. © 1988-2012 IEEE.","Copywriting; e-commerce; technical marketing; user-generated content","Electronic commerce; Professional aspects; Copywriting; Product descriptions; Professional communication; Quantitative content analysis; Research methodologies; Technical marketing; User experience research; User-generated content; Sales",Article,"Final","",Scopus,2-s2.0-85075341577
"Di Pietrantonio J., Miller Neilan R., Schreiber J.B.","57207830812;36598694400;7202740988;","Assessing the impact of motivation and ability on team-based productivity using an agent-based model",2019,"Computational and Mathematical Organization Theory","25","4",,"499","520",,,"10.1007/s10588-019-09295-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062974083&doi=10.1007%2fs10588-019-09295-4&partnerID=40&md5=19846fce229d923ee76c887449b30156","Department of Mathematics and Computer Science, Duquesne University, Pittsburgh, PA  15282, United States; School of Nursing, Duquesne University, Pittsburgh, PA  15282, United States","Di Pietrantonio, J., Department of Mathematics and Computer Science, Duquesne University, Pittsburgh, PA  15282, United States; Miller Neilan, R., Department of Mathematics and Computer Science, Duquesne University, Pittsburgh, PA  15282, United States; Schreiber, J.B., School of Nursing, Duquesne University, Pittsburgh, PA  15282, United States","It is common for organizations to hire workers based on their knowledge, skills, and abilities. However, despite capable workers being hired, productivity may suffer if employees’ motivational needs are not satisfied. We developed an agent-based model to simulate the completion of tasks by teams of workers in an organization. Each worker is described by an ability value and a 3-parameter motive profile expressing the individual’s needs for affiliation, achievement, and power. During each time step, each worker contributes to an assigned task at a rate determined by the worker’s ability and motive profile, the task’s difficulty and proximity to completion, and the team’s experience. When a task is completed by a team, the workers are re-assigned to a new team and task. At the end of 365 time steps, the model outputs the total number of completed tasks, which is the primary measurement of productivity. Model simulations demonstrate that hiring workers based on their ability and motivational strengths can lead to increased productivity. Additional model simulations illustrate the benefit of identifying failing tasks and re-assigning new teams to these tasks in real-time. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Agent-based models; Motivation theory; Organizational performance; Productivity; Simulation","Computational methods; Motivation; Productivity; Simulation platform; Agent-based model; Increased productivity; Model outputs; Model simulation; Motivation theories; Organizational performance; Real time; Simulation; Autonomous agents",Article,"Final","",Scopus,2-s2.0-85062974083
"Pérez-Méndez J.A., Pérez-Urdiales M., Roibas D.","57021978900;56422414300;6505685847;","Evaluating the effect of subsidies for rural development on agri-food and forestry firms: Technical progress and efficiency",2019,"Applied Economic Analysis","27","80",,"150","167",,,"10.1108/AEA-06-2019-0004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099592047&doi=10.1108%2fAEA-06-2019-0004&partnerID=40&md5=855285e57771edebb97f827422a4c63c","Department of Accounting, University of Oviedo, Oviedo-Asturias, Spain; University of California Riverside School of Public Policy, Riverside, CA, United States; Department of Economics, University of Oviedo, Oviedo-Asturias, Spain","Pérez-Méndez, J.A., Department of Accounting, University of Oviedo, Oviedo-Asturias, Spain; Pérez-Urdiales, M., University of California Riverside School of Public Policy, Riverside, CA, United States; Roibas, D., Department of Economics, University of Oviedo, Oviedo-Asturias, Spain","Purpose: This paper aims to evaluate the impact of the subsidies established by Measure 123 of the Rural Development Policy on the productivity of a sample of agri-food and forestry companies in the region of Asturias over the period 2006-2009. Design/methodology/approach: The authors estimate a stochastic frontier function which allows subsidies to be considered as affecting both the level of technical efficiency and technical progress. Findings: The results show that while subsidies have a positive effect on the technical progress of companies in the agri-food industry, for the forestry industry, the effect materializes as an improvement in technical efficiency. Additionally, other factors affecting either, technical progress and technical efficiency were identified. Originality/value: This study adopts a model that allows the separate identification of the effect of subsidies on the level of efficiency, on the one hand, and on the technical progress, on the other. © 2019, José A. Pérez-Méndez, María Pérez-Urdiales and David Roibas.","Efficiency; Productivity; Rural development; Subsidies",,Article,"Final","",Scopus,2-s2.0-85099592047
"Miljkovic D., Gómez M.I., Sharma A., Puerto S.A.","7006524024;18037438800;57209321924;57211691567;","Testing the Alchian–Allen theorem for three goods using the pseudo Poisson model",2019,"Agricultural Economics (United Kingdom)","50","6",,"793","802",,,"10.1111/agec.12525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074854660&doi=10.1111%2fagec.12525&partnerID=40&md5=a9e71bb60304d8ea222199a30d749329","Department of Agribusiness and Applied Economics, North Dakota State University, Fargo, ND, United States; Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, NY, United States","Miljkovic, D., Department of Agribusiness and Applied Economics, North Dakota State University, Fargo, ND, United States; Gómez, M.I., Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, NY, United States; Sharma, A., Department of Agribusiness and Applied Economics, North Dakota State University, Fargo, ND, United States; Puerto, S.A., Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, NY, United States","We show that the Alchian–Allen theorem holds in three-good world. We empirically test the theorem by examining the relative demand for three quality-differentiated coffee varieties sold globally and confirm that a common per-unit charge increases the overall quality of coffee demanded. Our empirical specification employs the Poisson pseudo maximum likelihood method, which prevents sample selection bias when zero flows between country pairs occur and estimated parameter inconsistency when the data exhibit heteroscedasticity. This is a significant improvement compared to previous practice of using the ordinary least squares to estimate the log-log formulation, which led to both biased and inconsistent parameter estimates. © 2019 International Association of Agricultural Economists","C21; C25; D11; D12; F14; generalized Alchian–Allen theorem; Poisson pseudo maximum likelihood estimation; quality-differentiated coffee varieties","coffee; empirical analysis; food quality; maximum likelihood analysis; numerical model; testing method",Article,"Final","",Scopus,2-s2.0-85074854660
"Howell A.","37037470800;","Clustering effects on firm exporting with productivity-enhancing R&D in China",2019,"World Economy","42","11",,"3168","3187",,,"10.1111/twec.12834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073967166&doi=10.1111%2ftwec.12834&partnerID=40&md5=a9bea6f6020a8e33e948133c20e2cd5c","School of Public Affairs, Arizona State University, Phoenix, AZ, United States","Howell, A., School of Public Affairs, Arizona State University, Phoenix, AZ, United States","This paper examines the effects of regional clustering on the linkages among R&D, exporting and productivity of Chinese firms. A structural framework is employed using a set of recursive equations that is capable of correcting for most estimation issues related to selection and endogeneity. The main findings reveal that regional clustering brings about relatively trivial direct benefits to exporters after taking into account important sources of firm heterogeneity. Rather, the main benefits of clustering on exporting appear to arise indirectly through investments in innovation and productivity. The main implication of the findings suggests that a better endowed geographical area improves international competitiveness mainly by enhancing the super-additive effects of investments in technology on productivity, which, in turn, enhances exporting performance. © 2019 John Wiley & Sons Ltd","China; exporting; productivity; R&D; regional clusters","competitiveness; export; industrial investment; innovation; productivity; research and development; China",Article,"Final","",Scopus,2-s2.0-85073967166
"Blackstone E.A., Fuhr J.P.","7103167070;7005040361;","The complexity of pharmaceutical prices: An economic analysis",2019,"Journal of Commercial Biotechnology","24","4",,"104","115",,,"10.5912/JCB923","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112705453&doi=10.5912%2fJCB923&partnerID=40&md5=e40a170627c0cbe67a321463369b86e4","Temple University, United States; Widener University, United States","Blackstone, E.A., Temple University, United States; Fuhr, J.P., Widener University, United States","This article examines the complexity of pharmaceutical pricing. Specifically, list prices are often considerably higher than net prices. PBMs have considerable market power to obtain substantial discounts (rebates) from pharmaceutical companies which encourages higher list prices. In general the generic market works well. At issue is how much of the discounts are passed on to other stakeholders. High prices during market exclusivity or patent protection encourages R&D. Pharmaceuticals spend a large percentage of revenues on R&D, earn large profits which are somewhat overstated and take substantial risk. Many firms never make a profit. Drugs provide great value and increase the quality of life of patients. Since subscribers often change insurance companies, insurers have a shorter time horizon than pharmaceutical firms, which could lead to coverage issues. Policies to mitigate high drug prices include changes to PBM rebate practices, stricter patent approvals and reduction of barriers for generics and biosimilars. © 2019 ThinkBiotech LLC. All rights reserved.",,"Commerce; Economic analysis; Insurance; Patents and inventions; Profitability; Generic market; Insurance companies; Market Power; Patent protection; Pharmaceutical company; Pharmaceutical firms; Quality of life; Time horizons; Costs; biosimilar agent; generic drug; orphan drug; prescription drug; pyrimethamine; Article; competition; drug cost; drug industry; drug manufacture; drug marketing; drug research; health care cost; health insurance; human; investment; patent; pharmacy benefit manager; price; priority journal; profit; public policy",Article,"Final","",Scopus,2-s2.0-85112705453
"Liu H., Zhang J., Zhou C., Cheng T.C.E., Ru Y.","57195521033;7601343242;7403346993;13302593800;25929574400;","Optimal purchase and selling strategy for wholesaler of produce: sorted or unsorted selling?",2019,"International Journal of Production Research","57","19",,"6031","6047",,,"10.1080/00207543.2018.1558296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059041102&doi=10.1080%2f00207543.2018.1558296&partnerID=40&md5=a5ac3ba6ac56b657092aadc84fb55f29","Department of Logistics Management, School of Economics and Management, Beijing Jiaotong University, Beijing, China; School of Industrial and Systems Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Department of Logistics and Maritime Studies, The Hong Kong Polytechnic University, Hung Hom, Hong Kong","Liu, H., Department of Logistics Management, School of Economics and Management, Beijing Jiaotong University, Beijing, China; Zhang, J., Department of Logistics Management, School of Economics and Management, Beijing Jiaotong University, Beijing, China; Zhou, C., School of Industrial and Systems Engineering, Georgia Institute of Technology, Atlanta, GA, United States; Cheng, T.C.E., Department of Logistics and Maritime Studies, The Hong Kong Polytechnic University, Hung Hom, Hong Kong; Ru, Y., Department of Logistics Management, School of Economics and Management, Beijing Jiaotong University, Beijing, China","Produce (e.g. fruit and vegetable) varies in quality when it is picked from plants. Then a produce wholesaler has two sales strategies: (1) unsorted selling (US), i.e. selling the produce to the market at one price and (2) sorted selling (SS), i.e. pre-sorting the produce into different grades by quality and selling them at different prices. When the SS strategy is adopted, the demands of the different grades are uncertain and substitutable. In this paper, we study the joint optimal purchase and sales strategy for selling mixed quality produce to customers with heterogeneous quality preferences. We first derive the optimal purchase policies under the two strategies and then identify the conditions under which the SS or US strategy is optimal. We show that the optimal sales strategy is determined by the marginal purchase and sorting cost and the fixed investment cost, the overall quality level of the produce, and the substitution rate for the high-quality and low-quality produce. This finding differs from the conventional wisdom that the SS strategy is optimal in the produce retail business. Finally, we conduct numerical studies based on real-world data to generate managerial insights from the analytical findings. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.","demand substitution; inventory management; operations management/marketing interface; Produce; sales strategy","Inventory control; Sales; Sorting; Fruit and vegetables; Inventory management; Investment costs; Operations management; Produce; Sales strategies; Selling strategies; Substitution rates; Costs",Article,"Final","",Scopus,2-s2.0-85059041102
"Sabounchi N.S., Triantis K.P., Kianmehr H., Sarangi S.","26430012200;55883543400;57199202317;8580852000;","Fuzzy rule-based inference in system dynamics formulations",2019,"System Dynamics Review","35","4",,"310","336",,,"10.1002/sdr.1644","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080117137&doi=10.1002%2fsdr.1644&partnerID=40&md5=ba6792e2e9081b8965f025eae9bbf5b6","Department of Health Policy and Management, Center for Systems and Community Design, City University of New York (CUNY) Graduate School of Public Health and Health Policy, 55 W. 125 Street, 7th Floor, New York, NY  10027, United States; Grado Department of Industrial and Systems Engineering, Virginia Tech, Falls Church, VA  22043, United States; Department of Pharmaceutical Outcomes and Policy, College of Pharmacy, University of Florida, Gainesville, Florida, United States; Department of Economics, Virginia Tech, Blacksburg, VA  24061, United States","Sabounchi, N.S., Department of Health Policy and Management, Center for Systems and Community Design, City University of New York (CUNY) Graduate School of Public Health and Health Policy, 55 W. 125 Street, 7th Floor, New York, NY  10027, United States; Triantis, K.P., Grado Department of Industrial and Systems Engineering, Virginia Tech, Falls Church, VA  22043, United States; Kianmehr, H., Department of Pharmaceutical Outcomes and Policy, College of Pharmacy, University of Florida, Gainesville, Florida, United States; Sarangi, S., Department of Economics, Virginia Tech, Blacksburg, VA  24061, United States","In this research, we broaden the scope of system dynamics formulations by building on a previously proposed approach to bridge fuzzy logic with dynamic modeling. Our methodology illustrates how to formulate fuzzy dynamic variables in a meaningful way. We highlight several modeling challenges, including the selection of a fuzzification and defuzzification method, their implementation in a system dynamics formulations and the validation of the results. We use a physician prescription decision-making model substructure as an example, and apply the fuzzy rule-based inference system to determine how a patient is categorized as “low-risk,” “average-risk” or “high-risk.” We emphasize various interpretation challenges and suggest careful selection of the fuzzy operators and defuzzification method, to ensure that the defuzzified values behave reasonably in a dynamic context. Copyright © 2020 System Dynamics Society. © 2020 System Dynamics Society",,"data interpretation; decision making; dynamic analysis; fuzzy mathematics; health worker; risk assessment",Article,"Final","",Scopus,2-s2.0-85080117137
"Pemberton B.","57156380100;","Crystal Balls and Cooling Ponds: An Insight into Financial Forecasting and Funding Problems of the Nuclear Legacy",2019,"Public Organization Review","19","3",,"407","422",,,"10.1007/s11115-018-0409-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050404210&doi=10.1007%2fs11115-018-0409-7&partnerID=40&md5=378dc551a5bb49203b5b0b57d6d269f5","Wantage, United Kingdom","Pemberton, B., Wantage, United Kingdom","Globally, ageing civilian nuclear plant and their toxic wastes are in need of decommissioning and disposal as operational lives end. In the UK, a legacy (DTI 2002) of such plant has emerged from an embryonic nuclear industry that initially prospered but ultimately failed. This legacy’s estimated financial forecasts and liabilities are increasing while no sustainable funding solution is in place. Using a historical analytical approach, the paper aims to identify uncontained financial matters and in the context of this industry to determine if the application of accounting conventions is appropriate. Possible solutions that may have relevance to other nuclear nations are suggested forming the papers primary contribution. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Decommissioning; Discounting; Forecasting; Funding; Nuclear provisions",,Article,"Final","",Scopus,2-s2.0-85050404210
"Hassani B.K.","55912472100;","Model risk management: From epistemology to corporate governance",2019,"Journal of Risk Model Validation","13","3",,"1","21",,,"10.21314/JRMV.2019.208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073596666&doi=10.21314%2fJRMV.2019.208&partnerID=40&md5=418b20f76c8f7563c4aa219719bb49fa","Department of Computer Science, University College London, 66-72 Gower Street, London, WC1E 6EA, United Kingdom; LabEx-ReFi, Universite Paris 1 Panthaeon-Sorbonne, CES, 106 Boulevard de l'Hopital, Paris, 75013, France","Hassani, B.K., Department of Computer Science, University College London, 66-72 Gower Street, London, WC1E 6EA, United Kingdom, LabEx-ReFi, Universite Paris 1 Panthaeon-Sorbonne, CES, 106 Boulevard de l'Hopital, Paris, 75013, France","One of the main concerns and regulatory topics that financial institutions have to deal with is model risk. Senior managers are increasingly considering model risk to be one of the most severe vulnerabilities to which a financial institution can be exposed. While the concept seems relatively simple, the definition of model risk (both traditional and regulatory), its origins (from dogma to misuse) and ways to manage it (from engineering conservatism into models to having a proper governance process) are not necessarily handled well by practitioners, academics and regulators. Having a clear definition of model failure and understanding its root causes allow us to adopt the appropriate management style to deal with potential issues that could lead to dramatic failures. In this paper, we conduct an analysis of model risk in an attempt to understand the main issues that lead to failures and the best way to address such issues. © Infopro Digital Limited 2019. All rights reserved.","Corporate governance; Epistemology; Management; Model risk; Risk measurement",,Article,"Final","",Scopus,2-s2.0-85073596666
"Asongu S.A., Nwachukwu J., Biekpe N.","55489726500;57204717239;55943729500;","FOREIGN AID, TERRORISM AND GROWTH: CONDITIONAL EVIDENCE FROM QUANTILE REGRESSION",2019,"Annals of Public and Cooperative Economics","90","3",,"457","486",,,"10.1111/apce.12235","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058414407&doi=10.1111%2fapce.12235&partnerID=40&md5=ce77826ef6a411dd0caa4a14d0872cff","Development Finance Centre, University of Cape Town, South Africa; Lancashire School of Business and Enterprise, University of Central Lancashire, Preston, United Kingdom","Asongu, S.A., Development Finance Centre, University of Cape Town, South Africa; Nwachukwu, J., Lancashire School of Business and Enterprise, University of Central Lancashire, Preston, United Kingdom; Biekpe, N., Development Finance Centre, University of Cape Town, South Africa","In this study, we investigate the role of development assistance in reducing a hypothetically negative impact of terrorism on economic growth, using a panel of 78 developing nations with data for the period 1984–2008. The empirical evidence is based on interactive quantile regressions. Domestic, transnational, unclear and total terrorism dynamics are employed while development assistance measurements comprised bilateral and multilateral aid variables. With regard to the investigated hypothesis, we consistently confirm that: (i) In quantiles where terrorism is found to increase (decrease) economic growth, its interaction with foreign aid decreases (increases) economic growth. (ii) Comparing thresholds of the modifying aid variables for which the hypothesis is either rejected or accepted reveals that higher levels of multilateral (bilateral) aid are needed to reverse the negative effect of total (unclear) terrorism on growth, than the quantity needed to reverse the positive impact of transnational (domestic and total) terrorism(s) on growth. (iii) There is scant evidence of positive net effects. Overall the findings broadly indicate that foreign aid is a necessary but not a sufficient policy tool for completely dampening the effects of terrorism on economic growth. © 2018 The Authors Annals of Public and Cooperative Economics © 2018 CIRIEC","Economic growth; foreign aid; quantile regression; terrorism",,Article,"Final","",Scopus,2-s2.0-85058414407
"Stokan E.J.","56671383100;","An Estimate of the Local Economic Impact of State-Level Earned Income Tax Credits",2019,"Economic Development Quarterly","33","3",,"170","186",,,"10.1177/0891242419858412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068215698&doi=10.1177%2f0891242419858412&partnerID=40&md5=ff205733a54594d7d2853b3a25023000","University of Maryland, Baltimore County, MD, United States","Stokan, E.J., University of Maryland, Baltimore County, MD, United States","This study investigates the impact of state-level earned income tax credits on local economic outcomes (employment, wages, and establishments). The study employs difference-in-differences and triple-difference models to estimate the impact of these credits at the border of metropolitan areas where one side of the border adopts the credit between 1986 and 2012, and the other side of the border does not. Separate analyses are conducted for specific industries and subindustries. Synthetic control methods are used as a robustness check. The analyses suggest that state-level earned income tax credits do not have a significant impact on the local economic outcomes of metropolitan areas. At least one potential reason offered is that while these impacts are not a direct goal of the program, the credits may not be large enough to realize positive economic gains. © The Author(s) 2019.","earned income tax credit; economic impact","economic impact; employment; income; local economy; metropolitan area; numerical model; tax system; wage",Article,"Final","",Scopus,2-s2.0-85068215698
