Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Wang R., Li B., Li Z., Hou P., Song D.","57204391971;57188573976;57199421818;56579783800;7402443825;","Selection policy for a manufacturer's online channel: Do it oneself or cooperate with retailers",2018,"IMA Journal of Management Mathematics","29","4",,"393","414",,3,"10.1093/imaman/dpx009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055430346&doi=10.1093%2fimaman%2fdpx009&partnerID=40&md5=b0a68384bbb1156ffd8bd53edf094e99","College of Management and Economics, Tianjin University, Tianjin, 300072, China; School of Management, Liverpool University, Liverpool, L69 3BX, United Kingdom","Wang, R., College of Management and Economics, Tianjin University, Tianjin, 300072, China; Li, B., College of Management and Economics, Tianjin University, Tianjin, 300072, China; Li, Z., College of Management and Economics, Tianjin University, Tianjin, 300072, China; Hou, P., College of Management and Economics, Tianjin University, Tianjin, 300072, China; Song, D., School of Management, Liverpool University, Liverpool, L69 3BX, United Kingdom","This article compares two dual-channel models in a unified framework, using the traditional single-channel supply chain as a benchmark. Stackelberg games are applied to obtain the optimal equilibrium solutions to the two models. Our analysis indicates that although the manufacturer can always obtain more profit through his own dual channels than through a retailer's dual channels, the retailer dual-channel model can capture the online market better than the manufacturer dual-channel model. Furthermore, we find that the manufacturer's ability to control the channels will greatly influence the online entry of the retailer. We present the conditions under which the profits of the manufacturer (or the retailer) will be enhanced (or worsened) in these two dual-channel models. Finally, we extend the models in two directions. First, we generalize the models to a situation in which both the manufacturer and the retailer open e-channels simultaneously. Second, we extend the models to include cases where the online discount rate is treated as a decision variable. Analytical results from the extended models are then discussed and interpreted. © The authors 2017.","Channel selection policy; Stackelberg game; Supply chain management","Profitability; Sales; Supply chain management; Analytical results; Channel selection; Decision variables; Equilibrium solutions; Selection policies; Single channels; Stackelberg Games; Unified framework; Manufacture",Article,"Final","",Scopus,2-s2.0-85055430346
"Scarcioffolo A.R., Perobelli F.F.C., Chimeli A.B.","57202787155;54795612300;6505913865;","Counterfactual comparisons of investment options for wind power and agricultural production in the United States: Lessons from Northern Ohio",2018,"Energy Economics","74",,,"299","309",,3,"10.1016/j.eneco.2018.06.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049353634&doi=10.1016%2fj.eneco.2018.06.011&partnerID=40&md5=a89534d0036d78085c7aac8882a5be2d","West Virginia University, Division of Resource Economics and Management, Regional Research Institute, United States; Federal University of Juiz de Fora, Department of Economics, Brazil; University of São Paulo, Department of Economics, Brazil","Scarcioffolo, A.R., West Virginia University, Division of Resource Economics and Management, Regional Research Institute, United States; Perobelli, F.F.C., Federal University of Juiz de Fora, Department of Economics, Brazil; Chimeli, A.B., University of São Paulo, Department of Economics, Brazil","We analyze potential efficiency gains in wind power projects by comparing counterfactual investment decisions in two different scenarios under a real options framework. The first scenario is a standard wind power investment, where the investor rents the land from local farms. In the second scenario, the wind power investor buys the land and commercializes both electricity and crop production, thus reducing the revenue risk through the diversification. Both scenarios have a waiting option, with the wholesale prices leading the installation decision. We model the electricity price as a mean reverting process with jumps and with different jumping probabilities for the different seasons of the year. Corn prices follow a mean reverting process. The waiting flexibility was modeled as a bundle of European options. The results indicate that the waiting option is exercised in 100% of our simulations in both scenarios, suggesting the still important role of government policies to stimulate wind power. More importantly, in more than 90% of the simulations, the second scenario brought value to the investment. Furthermore, net present values are more sensitive to reductions in capital costs than electricity prices. These results can form the basis for more effective policies for the wind power sector. © 2018 Elsevier B.V.","Corn; Investment decision; Real option framework; Wind energy","Costs; Cultivation; Economics; Risk perception; Wind power; Agricultural productions; Corn; Investment decisions; Potential efficiency; Real Options; Real options frameworks; Wind power investments; Wind power projects; Investments; comparative study; crop production; electricity supply; energy policy; investment; maize; wind power; Ohio; United States; Zea mays",Article,"Final","",Scopus,2-s2.0-85049353634
"Xiao Z., Li Y., Zhang K.","35239428000;55876173200;55474996500;","Visual analysis of risks in peer-to-peer lending market",2018,"Personal and Ubiquitous Computing","22","4",,"825","838",,3,"10.1007/s00779-018-1165-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048043848&doi=10.1007%2fs00779-018-1165-y&partnerID=40&md5=c9463e4c0b047e244b49795bed0a1e64","School of Computer Software, Tianjin University, Tianjin, 300354, China; College of Management and Economics, Tianjin University, Tianjin, 300072, China; Department of Computer Science, The University of Texas at Dallas, Richardson, TX  75080-3021, United States; Faculty of Information Technology, Macau University of Science and Technology, Avenida Wai Long, Taipa, Macau","Xiao, Z., School of Computer Software, Tianjin University, Tianjin, 300354, China; Li, Y., College of Management and Economics, Tianjin University, Tianjin, 300072, China; Zhang, K., Department of Computer Science, The University of Texas at Dallas, Richardson, TX  75080-3021, United States, Faculty of Information Technology, Macau University of Science and Technology, Avenida Wai Long, Taipa, Macau","Online peer-to-peer (P2P) lending financial products have been developing rapidly in recent years. This investment method is designed for people free of high-rate debts. However, the lending and borrowing affairs between anonymities may potentially produce risks, including wash sale and money laundering. Apart from the well-documented research on the causal factors and economic influence of the P2P lending market, limited attention has been paid to the risk management of individual P2P lending platforms. This study presents a visual analysis method that detects and analyzes risks in P2P lending transactions. Moreover, we evaluate our approach on real-world P2P data sets and report our findings. © 2018, Springer-Verlag London Ltd., part of Springer Nature.","Clustering; Financial risk; Fluid dynamics simulation; P2P lending; Visual analytics","Commerce; Investments; Risk assessment; Risk management; Clustering; Financial risks; Fluid dynamics simulations; P2p lending; Visual analytics; Risk analysis",Article,"Final","",Scopus,2-s2.0-85048043848
"Bayrak T.","13805364800;","Evaluating large-scale IT investment decisions",2018,"Technology in Society","54",,,"128","138",,3,"10.1016/j.techsoc.2018.04.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046338060&doi=10.1016%2fj.techsoc.2018.04.002&partnerID=40&md5=b54f94a25d6de3ee85136bfc2728c0c8","Western New England University, College of Business, 1215 Wilbraham Rd, Springfield, MA  01119, United States","Bayrak, T., Western New England University, College of Business, 1215 Wilbraham Rd, Springfield, MA  01119, United States","Businesses are becoming increasingly dependent on information and Information Technology. This dependence brings with it both risks and rewards, and managers must decide whether or not to stay averse to the risk, or whether to embrace it in order to achieve the potential rewards. This study explores some of the risks and rewards that integrating Information Technology into a corporation can produce. In this study, a research method that is mainly based on a review of the scientific literature was employed. The final contribution of this study lies in the fact that it identifies and articulates the most important risks and opportunities that must be evaluated carefully and extensively by decision makers before making large-scale IT investment decisions. © 2018","Integration; IT development; Rewards; Risks","Decision making; Integration; Risks; Decision makers; Integrating information; It development; It investment decisions; Potential rewards; research methods; Rewards; Scientific literature; Investments; decision making; information technology; investment; risk assessment",Article,"Final","",Scopus,2-s2.0-85046338060
"Herrera-Restrepo O., Triantis K.","55842373200;55883543400;","Efficiency-driven enterprise design: A synthesis of studies",2018,"IEEE Transactions on Engineering Management","65","3",,"363","378",,3,"10.1109/TEM.2018.2795563","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042114934&doi=10.1109%2fTEM.2018.2795563&partnerID=40&md5=940f0e857b98a9d9399868bd3fdceedd","Department of Industrial and Systems Engineering, Virginia Tech. - Northern Virginia Center, Falls Church, VA  22043, United States","Herrera-Restrepo, O., Department of Industrial and Systems Engineering, Virginia Tech. - Northern Virginia Center, Falls Church, VA  22043, United States; Triantis, K., Department of Industrial and Systems Engineering, Virginia Tech. - Northern Virginia Center, Falls Church, VA  22043, United States","Enterprise design decisions include choosing among operational strategies, allocating scarce resources, and coordinating actions toward common goals, among others. In this paper, we explore how the concepts and applications of the efficiency performance measurement paradigm can be used to inform enterprise design. Up to date, efficiency performance measurement has been mainly used to describe how well an enterprise has performed, i.e., answering 'what happened' via an ex post evaluation. However, informing enterprises on 'what might happen' when making changes, i.e., an ex ante evaluation, has received less attention. To address this gap, we synthetize findings pertaining to enterprise design from the organizational design, enterprise systems engineering, and efficiency performance measurement literatures. The synthesis allows us to identify the integrative role that the efficiency performance measurement paradigm plays in informing enterprise transformation decisions. We illustrate this role by providing a case study of an enterprise dealing with design decisions. Our research provides exploratory evidence, for managerial stakeholders, about the ability of the efficiency performance measurement paradigm to answer how well an enterprise could perform if certain design decisions are made. © 1988-2012 IEEE.","Efficiency performance measurement; enterprise design; enterprise systems engineering","Computer architecture; Computer testing; Design; Efficiency; Mathematical models; Measurement; Models; Societies and institutions; Systems engineering; Benchmark testing; Enterprise design; Enterprise transformation; Enterprise-systems engineering; Ex-post evaluations; Operational strategies; Organizational designs; Performance measurements; Benchmarking",Article,"Final","",Scopus,2-s2.0-85042114934
"Baltagi B.H., Egger P.H., Kesina M.","7004421421;7005059894;55579067100;","Generalized spatial autocorrelation in a panel-probit model with an application to exporting in China",2018,"Empirical Economics","55","1",,"193","211",,3,"10.1007/s00181-017-1409-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040019823&doi=10.1007%2fs00181-017-1409-0&partnerID=40&md5=7915ebb47b11ffc12f0f7b093f043b42","Department of Economics and Center for Policy Research, Syracuse University, Syracuse, NY  13244-1020, United States; CEPR, CESifo, GEP, ETH Zurich, Zurich, Switzerland; ETH Zurich, Zurich, Switzerland","Baltagi, B.H., Department of Economics and Center for Policy Research, Syracuse University, Syracuse, NY  13244-1020, United States; Egger, P.H., CEPR, CESifo, GEP, ETH Zurich, Zurich, Switzerland; Kesina, M., ETH Zurich, Zurich, Switzerland","This paper proposes a generalized spatial panel-data probit model with spatial autocorrelation of the dependent variable, the time-invariant individual shocks, and the remainder disturbances. It proposes its estimation with a Bayesian Markov chain Monte Carlo procedure. Simulation results show that the proposed estimation method performs well in small- to medium-sized samples. This method is then applied to the analysis of export-market participation of 1451 Chinese firms between 2002 and 2006 in the prefecture-level city of Wenzhou in the province of Zhejiang. Empirical results show that two of the three forms of the hypothesized spatial autocorrelation are significant, namely the spatial lag for the dependent variable and the time-invariant firm-specific shocks, but not the time-variant shocks. Ignoring any of these significant spatial effects would lead to misspecification. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.","Chinese firms; Firm-level exporting; Panel-data econometrics; Panel-probit; Spatial econometrics; Spillovers","autocorrelation; Bayesian analysis; econometrics; export; Markov chain; Monte Carlo analysis; numerical model; panel data; spatial data; spillover effect; China",Article,"Final","",Scopus,2-s2.0-85040019823
"Michalakoudis I., Aurisicchio M., Childs P., Koutlidis A., Harding J.","55670324300;6508235000;7005221457;57201692433;57193425685;","Empowering manufacturing personnel through functional understanding",2018,"Production Planning and Control","29","8",,"688","703",,3,"10.1080/09537287.2018.1455995","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045743368&doi=10.1080%2f09537287.2018.1455995&partnerID=40&md5=16abb9dbcfd28767de9476ccd415091d","Dyson School of Design Engineering, Imperial College London, London, United Kingdom; NCR Corp, Edinburgh, United Kingdom; Industrial Gas Springs Ltd, London, United Kingdom","Michalakoudis, I., Dyson School of Design Engineering, Imperial College London, London, United Kingdom, Industrial Gas Springs Ltd, London, United Kingdom; Aurisicchio, M., Dyson School of Design Engineering, Imperial College London, London, United Kingdom; Childs, P., Dyson School of Design Engineering, Imperial College London, London, United Kingdom; Koutlidis, A., NCR Corp, Edinburgh, United Kingdom; Harding, J., Industrial Gas Springs Ltd, London, United Kingdom","A growing interest in knowledge management and standardisation, has increasingly led organisations to implement employee training programs. For the manufacturing workforce, however, these remain limited to informal ‘On-the-Job’ approaches, administered by peer colleagues–particularly in Small and Medium Enterprises (SMEs) where economic, educational, cognitive and cultural constraints are often deeply embedded. This paper proposes a methodology for training the manufacturing workforce on the functions of products, and presents a case study conducted in a UK-based manufacturing SME–aiming to verify our two research hypotheses: a) Functional Analysis Diagrams of the company’s products and parts would assist in knowledge assimilation; and, b) knowledge assimilation has a positive effect on work quality and productivity levels. By applying statistical inference methods on long-term quantitative data and survey results, we confirmed substantial improvements in work quality (63%) and increased productivity (67%), supporting our hypotheses and suggesting that the proposed methodology can be a promising solution for the industry. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.","continual improvement; functional analysis; Knowledge transfer; Small and Medium Enterprises (SMEs); workforce training","Functional analysis; Industrial research; Knowledge management; Productivity; Quality control; Surveys; continual improvement; Employee training programs; Increased productivity; Knowledge transfer; Manufacturing workforce; Small and medium enterprise; Statistical inference; Workforce training; Personnel training",Article,"Final","",Scopus,2-s2.0-85045743368
"Nakandala D., Lau H., Zhang J., Gunasekaran A.","54947303300;7201497785;55253743900;56238759300;","A pragmatic decision model for inventory management with heterogeneous suppliers",2018,"Enterprise Information Systems","12","5",,"603","619",,3,"10.1080/17517575.2018.1432766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041177907&doi=10.1080%2f17517575.2018.1432766&partnerID=40&md5=a2387621c76d8100f4748a9dbfa3a3c5","School of Business, Western Sydney University, Sydney, Australia; Institute for Social and Economic Research, Nanjing Audit University, Nanjing, China; Charlton College of Business, University of Massachusetts Dartmouth, North Dartmouth, United States","Nakandala, D., School of Business, Western Sydney University, Sydney, Australia; Lau, H., School of Business, Western Sydney University, Sydney, Australia; Zhang, J., Institute for Social and Economic Research, Nanjing Audit University, Nanjing, China; Gunasekaran, A., Charlton College of Business, University of Massachusetts Dartmouth, North Dartmouth, United States","For enterprises, it is imperative that the trade-off between the cost of inventory and risk implications is managed in the most efficient manner. To explore this, we use the common example of a wholesaler operating in an environment where suppliers demonstrate heterogeneous reliability. The wholesaler has partial orders with dual suppliers and uses lateral transshipments. While supplier reliability is a key concern in inventory management, reliable suppliers are more expensive and investment in strategic approaches that improve supplier performance carries a high cost. Here we consider the operational strategy of dual sourcing with reliable and unreliable suppliers and model the total inventory cost where the likely scenario lead-time of the unreliable suppliers extends beyond the scheduling period. We then develop a Customized Integer Programming Optimization Model to determine the optimum size of partial orders with multiple suppliers. In addition to the objective of total cost optimization, this study takes into account the volatility of the cost associated with the uncertainty of an inventory system. © 2018 Informa UK Limited, trading as Taylor & Francis Group.","cost volatility; Decision support system; dual sourcing; lateral transshipment; supplier heterogeneity","Artificial intelligence; Costs; Decision support systems; Economic and social effects; Integer programming; Inventory control; Optimization; Dual sourcing; Heterogeneous reliability; Inventory management; Lateral trans shipments; Operational strategies; Optimization modeling; supplier heterogeneity; Supplier reliability; Decision making",Article,"Final","",Scopus,2-s2.0-85041177907
"Phillips-Wren G.","7801435387;","Assessing the impact of corporate board independence and diversity on team decision-making",2018,"Journal of Decision Systems","27",,,"6","17",,3,"10.1080/12460125.2018.1464782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046655166&doi=10.1080%2f12460125.2018.1464782&partnerID=40&md5=e37a92574bea15daa8439a5ccf1583c7","Information Systems, Law and Operations, Loyola University Maryland, Baltimore, MD, United States","Phillips-Wren, G., Information Systems, Law and Operations, Loyola University Maryland, Baltimore, MD, United States","Corporate Boards of Directors are governing bodies responsible for the overall activities of the corporation in dealing with its environment. These strategic decision-making groups have been studied for their impact and reflection of societal values from perspectives such as gender diversity, racial diversity, ethnic diversity, board independence. Yet, little research has been done on underlying attributes of diversity such as diversity of thought as it affects decision-making. This paper uses Social Network Analysis to investigate social ties between corporate boards using a rich data-set of 1430 largest publicly traded firms in the US. We develop a measure of diversity from 2Step centrality and relate it to firm performance through cluster analysis. The results show that diversity of thought can be indirectly studied and related to improved team decision-making. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.","centrality; Corporate boards of directors; decision-making; diversity; independence; Social Network Analysis","Cluster analysis; Social networking (online); Boards of directors; centrality; diversity; Firm Performance; Governing bodies; independence; Racial diversity; Strategic decision making; Decision making",Article,"Final","",Scopus,2-s2.0-85046655166
"Kjær T., Nielsen J.S., Hole A.R.","12807516500;35729181600;15845400300;","An investigation into procedural (in)variance in the valuation of mortality risk reductions",2018,"Journal of Environmental Economics and Management","89",,,"278","284",,3,"10.1016/j.jeem.2018.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046157384&doi=10.1016%2fj.jeem.2018.04.004&partnerID=40&md5=b91c423e63b0dbe4f08f297b707c9eda","DaCHE, Department of Public Health, University of Southern Denmark, J.B. Winsløwsvej 9B, 1., Odense C, DK-5000, Denmark; Newcastle University Business School, United Kingdom; Department of Economics, University of Sheffield, United Kingdom","Kjær, T., DaCHE, Department of Public Health, University of Southern Denmark, J.B. Winsløwsvej 9B, 1., Odense C, DK-5000, Denmark; Nielsen, J.S., Newcastle University Business School, United Kingdom; Hole, A.R., Department of Economics, University of Sheffield, United Kingdom","This study investigates whether elicited preferences are affected by the presentation of mortality risks in a stated preference survey. We elicited willingness to pay for public risk reducing initiatives under three different but outcome equivalent presentation format. Results from a discrete choice experiment demonstrate that presentation format influences the valuation of mortality risk reductions, which to varying degrees depends on the respondent's level of concern and numeracy. Marginal willingness to pay for a risk reduction increases significantly when framed in terms of avoided fatalities compared to corresponding frequencies. Furthermore, we find that less numerate respondents are more influenced by the inclusion of the number of fatalities in the presentation format. The same pattern is observed for respondents who express a higher degree of concern for a traffic accident. © 2018 Elsevier Inc.","Discrete choice experiment; Framing; Mortality risk; Procedural invariance; Public policy; Stated preferences; Willingness to pay","Economics; Public policy; Discrete choice experiments; Framing; Mortality risk; Procedural invariance; Stated preferences; Willingness to pay; Management; accident; discrete choice analysis; mortality risk; preference behavior; valuation; variance analysis; willingness to pay",Article,"Final","",Scopus,2-s2.0-85046157384
"Ashton D., Giddings S.","36175638100;26036226600;","At work in the toybox: Bedrooms, playgrounds and ideas of play in creative cultural work",2018,"International Journal of Entrepreneurship and Innovation","19","2",,"81","89",,3,"10.1177/1465750318757157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041916884&doi=10.1177%2f1465750318757157&partnerID=40&md5=8c82da3629913395b4a9d5095bae0761","University of Southampton, United Kingdom","Ashton, D., University of Southampton, United Kingdom; Giddings, S., University of Southampton, United Kingdom","Key companies and commentators on the new economy have identified play as a crucial aspect of entrepreneurship and commercial innovation. We will argue that play and place are inseparable in these discourses: from places such as Google’s headquaters (HQ) – the Googleplex, with its ball pits and slides – to schemes and practices such as LEGO Serious Play, children’s play and sites of play are taken as the model for, and wellspring of, imagination and creativity, modes and spaces of thinking and experimentation that can invigorate and innovate the adult worlds of cultural and technological production. Taking as case studies Google’s reimagining of cultural practices of play, and LEGO Serious Play’s deployment of playful experimentation for corporate/therapeutic ends, this article argues that to understand the possibilities of playful working places, it is necessary to question the generally uncritical assumptions about the character and potential of play itself that underpin these initiatives. © 2018, © SAGE Publications 2018.","creativity; Google; LEGO; LEGO Serious Play; management; play",,Article,"Final","",Scopus,2-s2.0-85041916884
"Fossen F.M., Steiner V.","23027719000;14022096400;","The Tax-rate Elasticity of Local Business Profits",2018,"German Economic Review","19","2",,"162","189",,3,"10.1111/geer.12123","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006042974&doi=10.1111%2fgeer.12123&partnerID=40&md5=ee36496a2196e3240cb94e8ddd02ab56","University of Nevada, Reno, United States; DIW, and IZA, Germany; Freie Universität Berlin, Germany","Fossen, F.M., University of Nevada, Reno, United States, DIW, and IZA, Germany; Steiner, V., Freie Universität Berlin, Germany","Local business profits respond to local business tax (LBT) rates that vary across municipalities. We estimate that a 1% increase in the LBT rate decreases the LBT base by 0.45%, based on the universe of German LBT return files, which include corporations and unincorporated businesses. However, the fiscal equalization scheme largely compensates municipalities for the loss in the LBT base when they increase the LBT rate. Our estimates suggest that using tax revenue data instead of tax return data, as commonly done in the literature, results in a significant bias of the elasticity away from zero. © 2016 German Economic Association (Verein für Socialpolitik)","corporate tax; Local business tax; tax responsiveness; tax-rate elasticity","business; corporate strategy; fiscal reform; profitability; tax system; Germany",Article,"Final","",Scopus,2-s2.0-85006042974
"Racko G.","23973341100;","Knowledge exchange in the UK CLAHRCs: The enabling role of academics and clinicians’ social position",2018,"Journal of Health Organization and Management","32","2",,"246","262",,3,"10.1108/JHOM-08-2017-0192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044025707&doi=10.1108%2fJHOM-08-2017-0192&partnerID=40&md5=f9b24cf6dbae4c9550d673d2a5f6ebc4","Warwick Business School, University of Warwick, Coventry, United Kingdom","Racko, G., Warwick Business School, University of Warwick, Coventry, United Kingdom","Purpose: The purpose of this paper is to examine how knowledge exchange between academics and clinicians in Collaborations for Leadership in Applied Health Research and Care (CLAHRCs) is influenced by their social position based on their symbolic and social capitals, that is, their personal professional status and connections to high-status professional peers, knowledge brokers, and unfamiliar professional peers. Design/methodology/approach: Using an online survey, the author triangulates the cross-sectional measurement of the effects of academic and clinicians’ social position in the initial and later phases of CLAHRCs with the longitudinal measurement of these effects over a two-year period. Findings: First, academics and clinicians with a higher personal professional status are more likely to develop joint networks and decision making both in the early and later phases of a CLAHRC. Second, academics and clinicians who are more connected to higher status occupational peers are more likely to develop joint networks in the early phase of a knowledge exchange partnership but are less likely to become engaged in joint networks over time. Third, involvement of knowledge brokers in the networks of academics and clinicians is likely to facilitate their inter-professional networking only in the later partnership phase. Practical implications: Academics and clinicians’ capitals have a distinctive influence on knowledge exchange in the early and later phases of CLAHRCs and on a change in knowledge exchange over a two-year period. Originality/value: Prior research on CLAHRCs has examined how knowledge exchange between academics and clinicians can be encouraged by the creation of shared governance mechanisms. The author advances this research by highlighting the role of their social position in facilitating knowledge exchange. © 2018, Emerald Publishing Limited.","CLAHRCs; Knowledge exchange; Knowledge transfer partnerships; Social position; Symbolic and social capitals; Symbolic capital","article; decision making; human; joint; leadership; medical research; participatory management; cooperation; cross-sectional study; health care delivery; health care personnel; information dissemination; leadership; medical school; national health service; nonbiological model; questionnaire; research; social capital; United Kingdom; Cooperative Behavior; Cross-Sectional Studies; Decision Making; Delivery of Health Care; Faculty, Medical; Health Personnel; Information Dissemination; Leadership; Models, Organizational; Research; Social Capital; State Medicine; Surveys and Questionnaires; United Kingdom",Article,"Final","",Scopus,2-s2.0-85044025707
"Kang S.W., Tucker C.S.","55946493000;15833577900;","Exploring the correlation between new function attributes mined from different product domains and market sales",2018,"Engineering Economist","63","2",,"113","142",,3,"10.1080/0013791X.2017.1314567","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019609109&doi=10.1080%2f0013791X.2017.1314567&partnerID=40&md5=8dd17cd835fc2b1af04f4275bc52da8a","Department of Industrial & Management Engineering, Inha University, Incheon, South Korea; Engineering Design, Industrial and Manufacturing Engineering, The Pennsylvania State University, University Park, PA, United States","Kang, S.W., Department of Industrial & Management Engineering, Inha University, Incheon, South Korea; Tucker, C.S., Engineering Design, Industrial and Manufacturing Engineering, The Pennsylvania State University, University Park, PA, United States","In order to satisfy various market needs and remain competitive in the marketplace, high-technology industries create cross-domain products that are differentiated from current product designs by integrating new function attributes from multiple product domains. However, given the vast number of candidate function attributes to select from, there is a fundamental challenge when searching for the appropriate function attributes to include in next-generation products. This work quantifies the semantic similarities between descriptive design requirements and function attributes in order to identify new function attributes that have the highest similarity to each requirement. This work hypothesizes that there is a correlation between these new function attributes and increased product sales. The case study presented in this work tests this hypothesis in the mechanical transmission systems domain. This work analyzes the impacts of products that contain different function attributes on actual product sales in the market. Transmission system function attributes and product sales data, including new electronic gear shifting systems from Shimano's bicycle division, are introduced in the case study. This case study reveals that the function attributes predicted by the method increase the market sales of next-generation products. © 2018 Institute of Industrial & Systems Engineers.",,"Reliability analysis; Sales; Semantics; Electronic gears; High technology industries; Mechanical transmission system; Multiple products; New functions; Product sales; Semantic similarity; Transmission systems; Commerce",Article,"Final","",Scopus,2-s2.0-85019609109
"Balasubramanian N., Lee J., Sivadasan J.","25624473300;25625156800;24340267100;","Deadlines, workflows, task sorting, and work quality",2018,"Management Science","64","4",,"1804","1824",,3,"10.1287/mnsc.2016.2663","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045207054&doi=10.1287%2fmnsc.2016.2663&partnerID=40&md5=403259cc9d1ab50a25d64f8b933674ee","Whitman School of Management, Syracuse University, Syracuse, New York, 13244, United States; Lebow College of Business, Drexel University, Philadelphia, PA  19104, United States; Ross School of Business, University of Michigan, Ann Arbor, MI  48109, United States","Balasubramanian, N., Whitman School of Management, Syracuse University, Syracuse, New York, 13244, United States; Lee, J., Lebow College of Business, Drexel University, Philadelphia, PA  19104, United States; Sivadasan, J., Ross School of Business, University of Michigan, Ann Arbor, MI  48109, United States","Deadlines are often used to manage the time of valuable human capital. In this multimethod paper, we propose a theoretical framework grounded in a formal model that encapsulates the key drivers and consequences of deadline-related time pressures on workflows, task sorting, and work quality. We use large-scale data on patent filings, along with insights from primary data collection, to test our hypotheses. In line with our predictions, we find clustering of patent filings around month-ends, with month-end applications being more complex than those filed on other days. Consistent with time pressure reducing work quality, we find that work quality is lower for tasks completed at month-ends, more so for process measures of quality than for outcome measures. Calibration of our model to the data allows us to shed light on the benefits of deadlines and suggests small levels of task acceleration but potentially larger working capital-related benefits for law firms. © 2017 INFORMS.","Deadlines; Incentives; Innovation; Productivity; Time pressure","Patents and inventions; Productivity; Deadlines; Human capitals; Incentives; Large scale data; Outcome measures; Theoretical framework; Time pressures; Working capitals; Sorting",Article,"Final","",Scopus,2-s2.0-85045207054
"Wang W., Lee L.-F., Bao Y.","56948677900;23138321800;57200817555;","GMM estimation of the spatial autoregressive model in a system of interrelated networks",2018,"Regional Science and Urban Economics","69",,,"167","198",,3,"10.1016/j.regsciurbeco.2018.01.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042472127&doi=10.1016%2fj.regsciurbeco.2018.01.008&partnerID=40&md5=408902ee8486521988ebbd13fc549908","Antai College of Economics and Management, Shanghai Jiao Tong University, Shanghai, China; Department of Economics, The Ohio State University, Columbus, OH, United States; Moody's Analytics, San Francisco, CA, United States","Wang, W., Antai College of Economics and Management, Shanghai Jiao Tong University, Shanghai, China; Lee, L.-F., Department of Economics, The Ohio State University, Columbus, OH, United States; Bao, Y., Moody's Analytics, San Francisco, CA, United States","This paper considers efficient estimation of spatial autoregressive models in a system of interrelated networks. An example describes a market situation with several chain stores competing against each other. The strategy of a store in the chain does not only involve coordination with the other stores in the same chain, but also competition against opponent stores in other chains. To estimate the system, we extend the generalized method of moments framework based on linear and quadratic moment conditions proposed by Lee (2007) and Lin and Lee (2010). We show that under some regularity assumptions the proposed GMM estimator is consistent and asymptotically normal. We derive the best GMM estimator under normality and propose a robust GMM estimator against unknown heteroskedasticity. Monte Carlo experiments are conducted to study the finite sample performance of the GMM estimation. We also provide an empirical application of the model on the spatial competition between chain stores in the market of prescription drugs. © 2018 Elsevier B.V.","GMM estimation; Interrelated networks; Spatial autoregressive models","estimation method; numerical model; regression analysis; spatial analysis",Article,"Final","",Scopus,2-s2.0-85042472127
