Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Criscione-Naylor N.","57205626462;","Kaizen (continuous improvement) and systems thinking: Exploring how kaizen facilitators operationalise values and assumptions",2020,"International Journal of Management Practice","13","5",,"547","564",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092796568&partnerID=40&md5=faf8ff3bbc61edc9bbd8bc177df5bd96","School of Business, Stockton University, 101 Vera King Farris Dr, Galloway, NJ  08205, United States","Criscione-Naylor, N., School of Business, Stockton University, 101 Vera King Farris Dr, Galloway, NJ  08205, United States","Continuous improvement and systems thinking philosophies have diversely manifested to include the creation of multidisciplinary teams, referred to as kaizen teams, comprised of high-level leaders through frontline level staff challenged to generate business outcomes through the lens of stakeholder value. The purpose of this study was to identify values, assumptions, and behaviours associated with leaders of these teams during the kaizen process and identify post-participation impact on professional practice. Structured conversations and observations took place with leaders certified to facilitate a kaizen event. Leaders highlighted critical competencies and values that impact the team's ability to innovatively problem solve to achieve objectives as well as consequences for team members and the organisation. Data reveals significant issues organisations must direct their attention to for long-term sustainability and to fully realise their commitment to continuous improvement practices. These issues include constraints of the kaizen structure and non-traditional role responsibilities the kaizen leader takes on to make manufacturing methodologies work in a service-based environment. © 2020 Inderscience Enterprises Ltd.","Casino; Change agent; Continuous improvement; Diversity; Hospitality; Kaizen; Kaizen facilitator; Leadership; Lean; Management; Multidisciplinary teams; Process improvement; Sustainability; Systems thinking; Teamwork",,Article,"Final","",Scopus,2-s2.0-85092796568
"Roundy P.T., Bonnal M.","36348445600;27967446200;","Social entrepreneurship and economic thought: A path to rapprochement",2020,"Global Business and Economics Review","23","3",,"280","301",,2,"10.1504/GBER.2020.110014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092339740&doi=10.1504%2fGBER.2020.110014&partnerID=40&md5=5f5ac2283e91c2351adeb756f99bb061","Department of Marketing and Entrepreneurship, Gary W. Rollins College of Business, University of Tennessee (Chattanooga), 615 McCallie Avenue, Chattanooga, TN  37403-2598, United States; Department of Finance and Economics, Gary W. Rollins College of Business, University of Tennessee (Chattanooga), 615 McCallie Avenue, Chattanooga, TN  37403-2598, United States","Roundy, P.T., Department of Marketing and Entrepreneurship, Gary W. Rollins College of Business, University of Tennessee (Chattanooga), 615 McCallie Avenue, Chattanooga, TN  37403-2598, United States; Bonnal, M., Department of Finance and Economics, Gary W. Rollins College of Business, University of Tennessee (Chattanooga), 615 McCallie Avenue, Chattanooga, TN  37403-2598, United States","Academics, practitioners, and policymakers are devoting heightened attention to social entrepreneurship: the creation and pursuit of innovative opportunities to produce positive externalities that improve conditions harmful to society. Scholars from across the behavioural, managerial, and organisational sciences are increasingly studying social entrepreneurs and their activities. However, one discipline - economics - is underrepresented in social entrepreneurship research. To address the lack of integration between economics and social entrepreneurship, we identify the unique economic characteristics of social entrepreneurship and explain how adopting an economic lens stands to generate important insights about the phenomenon. We then isolate three potential connection points between work in social entrepreneurship and economics: institutional economics and multi-logic hybrid organisations, narrative economics and social entrepreneurship discourse, and the economics of emotion and social entrepreneurs' emotions. Our integration of social entrepreneurship and economics contributes to scholarship in both domains and identifies avenues for research at the intersections of the two disciplines. © 2020 Inderscience Enterprises Ltd.","Economic theory; Economics; Externalities; Hybrid organisations; New ventures; Social enterprise; Social entrepreneurship; Social innovation; Social welfare",,Article,"Final","",Scopus,2-s2.0-85092339740
"Luo Y., Nie J., Young E.R.","23767888300;55064184600;16744833200;","Ambiguity, low risk-free rates and consumption inequality",2020,"Economic Journal","130","632",,"2649","2679",,2,"10.1093/EJ/UEAA045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090441458&doi=10.1093%2fEJ%2fUEAA045&partnerID=40&md5=d9c255831b66fe629bc76f4f0d93ff5b","Faculty of Business and Economics, University of Hong Kong, Hong Kong; Research Department, Federal Reserve Bank of Kansas City, United States; University of Virginia, School of Economics, Zhejiang University, United States; Faculty of Business and Economics, University of Hong Kong, Pokfulam Road, Hong Kong","Luo, Y., Faculty of Business and Economics, University of Hong Kong, Hong Kong, Faculty of Business and Economics, University of Hong Kong, Pokfulam Road, Hong Kong; Nie, J., Research Department, Federal Reserve Bank of Kansas City, United States; Young, E.R., University of Virginia, School of Economics, Zhejiang University, United States","Macroeconomists failed to predict the Great Recession, suggesting that the existing macroeconomic models may have been misspecified. Bearing in mind this potential misspecification or 'model uncertainty', how do agents' optimal decisions change? Furthermore, how large are the welfare costs of model misspecification? To shed light on these questions, we develop a tractable continuous-time general equilibrium model to show that a fear of model misspecification reduces both the equilibrium interest rate and the relative inequality of consumption to income, making the model's predictions closer to the data. Our quantitative analysis shows that the welfare costs of model uncertainty are sizable. © 2020 Oxford University Press. All rights reserved.",,"consumption behavior; econometrics; macroeconomics; numerical model; quantitative analysis; uncertainty analysis",Article,"Final","",Scopus,2-s2.0-85090441458
"Isaksson A., Shang C., Sickles R.C.","57201539379;56300102400;6701729750;","Nonstructural analysis of productivity growth for the industrialized countries: a jackknife model averaging approach",2020,"Econometric Reviews","40","4",,"321","358",,2,"10.1080/07474938.2020.1788820","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088840532&doi=10.1080%2f07474938.2020.1788820&partnerID=40&md5=3dcd9ef3b4a38b990b0e878413f20121","Department of Policy, Research and Statistics, Research and Industrial Policy Advice Division, United National Industrial Development Organization, Vienna, Austria; Single Family Modeling & Analytics, Single Family Division, Freddie Mac, McLean, VA, United States; Department of Economics, Rice University, Houston, TX, United States","Isaksson, A., Department of Policy, Research and Statistics, Research and Industrial Policy Advice Division, United National Industrial Development Organization, Vienna, Austria; Shang, C., Single Family Modeling & Analytics, Single Family Division, Freddie Mac, McLean, VA, United States; Sickles, R.C., Department of Economics, Rice University, Houston, TX, United States","Various nonstructural models of productivity growth have been proposed in the literature. In either class of models, predictive measurements of productivity and efficiency are obtained. The different approaches to productivity and efficiency measurement all have their merits. However, they generate different results and it is in principle impossible to know which of them produces ”true” estimates. We argue that instead of choosing between approaches, the analyst can average across the results generated by them. Unfortunately, this begs the question which averaging method to use? This paper examines the model averaging approaches of Hansen and Racine (2012), which can provide a vehicle to weight predictions (in the form of productivity and efficiency measurements) from different nonstructural methods. We first describe the jackknife model averaging estimator proposed by Hansen and Racine (2012) and illustrate how to apply the technique to a set of competing stochastic frontier estimators. The derived method is then used to analyze productivity and efficiency dynamics in 25 high-industrialized countries over the period 1990 to 2014. Through the empirical application, we show that the model averaging method provides relatively stable estimates, in comparison to standard model selection methods that simply select one model with the highest measure of goodness of fit. © 2020 Taylor & Francis Group, LLC.","C14; C23; model averaging; O40; panel data; productivity; stochastic frontiers; time varying heterogeneity",,Article,"Final","",Scopus,2-s2.0-85088840532
"Chan I.C.C., Ma J., Law R., Buhalis D., Hatter R.","57211444902;57214087071;7201502135;6603014980;57216431729;","Dynamics of hotel website browsing activity: the power of informatics and data analytics",2020,"Industrial Management and Data Systems","121","6",,"1398","1416",,2,"10.1108/IMDS-12-2019-0709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088693959&doi=10.1108%2fIMDS-12-2019-0709&partnerID=40&md5=ead3b6306a3b162df86bd9993409fb7c","Macao Institute for Tourism Studies, Macau; School of Hotel and Tourism Management, Hong Kong Polytechnic University, Kowloon, Hong Kong; Faculty of Management, Bournemouth University, Poole, United Kingdom; Hotel ICON, Hong Kong Polytechnic University, Kowloon, Hong Kong","Chan, I.C.C., Macao Institute for Tourism Studies, Macau; Ma, J., School of Hotel and Tourism Management, Hong Kong Polytechnic University, Kowloon, Hong Kong; Law, R., School of Hotel and Tourism Management, Hong Kong Polytechnic University, Kowloon, Hong Kong; Buhalis, D., Faculty of Management, Bournemouth University, Poole, United Kingdom; Hatter, R., Hotel ICON, Hong Kong Polytechnic University, Kowloon, Hong Kong","Purpose: This paper aims to investigate the temporal dynamics of users browsing activity on a hotel website in order to derive effective marketing strategies and constantly improve website effectiveness. Users' activities on the hotel's website on yearly, monthly, daily and hourly basis are examined and compared, demonstrating the power of informatics and data analytics. Design/methodology/approach: A total of 29,976 hourly Weblog files from 1 August 2014 to 31 December 2017 were collected from a luxury hotel in Hong Kong. ANOVA and post-hoc comparisons were used to analyse the data. Findings: Users' browsing behaviours, particularly stickiness, on the hotel website differ on yearly, monthly, daily and weekly bases. Users' activities increased steadily from 2014 to 2016, but dropped in 2017. Users are most active from July to September, on weekdays, and from noon to evening time. The month-, day-, and hour-based behaviours changed through years. The analysis of big data determines strategic and operational management and marketing decision-making. Research limitations/implications: Understanding the usage patterns of their websites allow organisations to make a range of strategic, marketing, pricing and distribution decisions to optimise their performance. Fluctuation of website usage and level of customer engagement have implications on customer support and services, as well as strategic partnership decisions. Originality/value: Leveraging the power of big data analytics, this paper adds to the existing literature by performing a comprehensive analysis on the temporal dynamics of users' online browsing behaviours. © 2020, Emerald Publishing Limited.","Browsing activity; Hotel website; Strategic and tactical management; Temporal analysis; Weblog data; Website stickiness","Advanced Analytics; Big data; Commerce; Decision making; Dynamics; Hotels; Informatics; Marketing; Websites; Browsing behaviour; Comprehensive analysis; Design/methodology/approach; Marketing decision; Marketing strategy; Operational management; Post hoc comparisons; Strategic partnership; Data Analytics",Article,"Final","",Scopus,2-s2.0-85088693959
"Lee Y.J., Joo S.-J., Hwang T.","35867994100;7101656354;55264281900;","An analysis of Korean bank performance using chance-constrained data envelopment analysis",2020,"International Journal of Operational Research","38","4",,"525","543",,2,"10.1504/IJOR.2020.108025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087880847&doi=10.1504%2fIJOR.2020.108025&partnerID=40&md5=5a4ed6656034e00432d2e389a37439e9","Department of Finance and Supply Chain Management, College of Business, Central Washington University, 400 E. University Way, Ellensburg, WA  98926, United States; Department of Operational Sciences, Air Force Institute of Technology, 2950 Hobson Way, WPAFB, OH  45433, United States; Department of Management and Healthcare Administration, Langdale College of Business Administration, Valdosta State University, 1500 N. Patterson St., Valdosta, GA  31698, United States","Lee, Y.J., Department of Finance and Supply Chain Management, College of Business, Central Washington University, 400 E. University Way, Ellensburg, WA  98926, United States; Joo, S.-J., Department of Operational Sciences, Air Force Institute of Technology, 2950 Hobson Way, WPAFB, OH  45433, United States; Hwang, T., Department of Management and Healthcare Administration, Langdale College of Business Administration, Valdosta State University, 1500 N. Patterson St., Valdosta, GA  31698, United States","For measuring the performance of firms using data envelopment analysis (DEA), many studies assume that inputs and outputs are deterministic. For example, key indicators for financial institutes such as assets, deposits, number of employees and profits vary over time. Nonetheless, researchers take snapshots of these numbers and analyse them for performance measurement and benchmarking. Similarly, it is not an exception for the studies with DEA for Korean financial institutes. We allow inputs and/or outputs to be stochastic and analyse the comparative performance of Korean banks. We found that large or top five banks were inconsistent sensitivity on the variability of inputs and/or outputs across models. The contributions of our study include demonstrating DEA analysis using stochastic inputs and outputs for the Korean banks and providing realistic insights to the managers of the banks. © 2020 Inderscience Enterprises Ltd.","Benchmarking; Chance constrained DEA; Data envelopment analysis; DEA; Korean banks; Performance measurement; Stochastic variables",,Article,"Final","",Scopus,2-s2.0-85087880847
"Kalaitzi A.S., Chamberlain T.W.","57195713606;16404674300;","Fuel-mining exports and growth in a developing state: The case of the UAE",2020,"International Journal of Energy Economics and Policy","10","4",,"300","308",,2,"10.32479/ijeep.9183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086399052&doi=10.32479%2fijeep.9183&partnerID=40&md5=1190e6d4843fb8b4eadca7e7203a44c1","Middle East Centre, London School of Economics and Political Science, London, United Kingdom; DeGroote School of Business, McMaster University, Hamilton, Canada","Kalaitzi, A.S., Middle East Centre, London School of Economics and Political Science, London, United Kingdom; Chamberlain, T.W., DeGroote School of Business, McMaster University, Hamilton, Canada","This study examines the causal effects of traditional UAE exports on economic growth over the period 1981-2012, using a neoclassical production function augmented with fuel-mining exports and imports of goods and services. To investigate the existence of a long-run relationship between fuel-mining exports and economic growth, the study applies the Johansen cointegration test, while the direction of the short-run causality is examined by applying the Granger causality test in a vector error correction model framework. In addition, a modified Wald test in an augmented vector autoregressive model, developed by Toda and Yamamoto (1995), is used to investigate the existence of a long-run causality between the variables. The cointegration analysis confirms the existence of a long-run relationship between the variables, while fuel-mining exports are found to have a negative impact on economic growth. Moreover, the study finds that fuel-mining exports do not cause economic growth in the short-run or the long-run. © 2020, Econjournals. All rights reserved.","Causality; Economic growth; Exports; UAE",,Article,"Final","",Scopus,2-s2.0-85086399052
"Sidek N.Z.M., Asutay M.","36125609500;55158606800;","Do government expenditures and institutions drive growth? Evidence from developed and developing economies",2020,"Studies in Economics and Finance","38","2",,"400","440",,2,"10.1108/SEF-10-2019-0412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085888371&doi=10.1108%2fSEF-10-2019-0412&partnerID=40&md5=4fd15f78c5cc45baa9e62d3fd66abafe","Department of Economics, Universiti Teknologi MARA, Shah Alam, Malaysia; Middle Eastern and Islamic Political Economy and Finance, Durham Centre for Islamic Economics and Finance, Durham University Business School, Durham, United Kingdom","Sidek, N.Z.M., Department of Economics, Universiti Teknologi MARA, Shah Alam, Malaysia; Asutay, M., Middle Eastern and Islamic Political Economy and Finance, Durham Centre for Islamic Economics and Finance, Durham University Business School, Durham, United Kingdom","Purpose: Most empirical studies on the government expenditure-economic growth nexus suggest a negative relationship between the size of the government expenditures and economic growth especially government consumption expenditures. Given these findings, the government should focus on development expenditures and reduce non-development expenditures for higher economic growth. However, the authors argue that this may not be the case, as government consumption expenditures along with better institutional quality promote growth via reduced corruption, reduction of political risks and good governance. The purpose of this study is to provide empirical evidences that both government consumption and development expenditure promote growth in the presence of better institutional quality. Design/methodology/approach: This paper re-examines the impact of government expenditures on growth whilst controlling institutional factors for a sample of 30 developed and 91 developing countries from 1984 to 2017. Government expenditure is segregated into consumption and development expenditures. Findings: The results are consistent with existing findings where government consumption expenditures have a negative effect on growth and government development expenditures contribute positively towards growth. However, when the authors conditioned government consumption expenditures with institutional variables, results suggest that in the presence of good institutions, both government consumption and development expenditures promote growth. Practical implications: The findings in this paper suggest that in the presence of good institutions, government consumption expenditures will contribute positively towards growth. The results are relatively consistent for both developing and developed economies, which suggests the importance of institutional factors leading to a parallel movement towards long run growth path. In other words, long run economic growth is driven by a similar institutional environment. Originality/value: Both developed and developing countries show similar reactions towards consumption and development expenditures. This indicates that despite the level of development, government expenditures do contribute positively towards growth especially in the presence of better-quality institutions. © 2020, Emerald Publishing Limited.","Developing and developed countries; Economic growth; Government expenditures; Institutions",,Article,"Final","",Scopus,2-s2.0-85085888371
"Wang Y., Chen Y., Li W., Wang T., Guo L., Li-Ying J., Huang J.","55060518600;57216751480;56718706300;57216757061;57194190257;55217597700;57194198117;","Funding research in universities: do government resources act as a complement or substitute to industry funding?",2020,"Economic Research-Ekonomska Istrazivanja ","33","1",,"1377","1393",,2,"10.1080/1331677X.2020.1746189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084451319&doi=10.1080%2f1331677X.2020.1746189&partnerID=40&md5=d94f88ac1f383fb93bdb3b7403f35567","School of Business, Sichuan University, Chengdu, China; Department of Economics and Finance, City University of Hong Kong, Kowloon Tong, Hong Kong; Faculty of Human, Social and Political Science, University of Cambridge, Cambridge, United Kingdom; Centre for Technology Entrepreneurship, Technical University of Denmark, Lyngby, Denmark; Institute for New Economic Thinking, Oxford Martin School, University of Oxford, Oxford, United Kingdom; School of Geography and the Environment, University of Oxford, Oxford, United Kingdom; Labor and Worklife Program, Harvard Law School, Harvard University, Cambridge, MA, United States","Wang, Y., School of Business, Sichuan University, Chengdu, China; Chen, Y., School of Business, Sichuan University, Chengdu, China; Li, W., Department of Economics and Finance, City University of Hong Kong, Kowloon Tong, Hong Kong; Wang, T., School of Business, Sichuan University, Chengdu, China; Guo, L., Faculty of Human, Social and Political Science, University of Cambridge, Cambridge, United Kingdom; Li-Ying, J., Centre for Technology Entrepreneurship, Technical University of Denmark, Lyngby, Denmark; Huang, J., Institute for New Economic Thinking, Oxford Martin School, University of Oxford, Oxford, United Kingdom, School of Geography and the Environment, University of Oxford, Oxford, United Kingdom, Labor and Worklife Program, Harvard Law School, Harvard University, Cambridge, MA, United States","The interactions between universities and businesses have become key drivers of today’s economic growth and firms’ business success. However, a key factor, the existing relationship between government and industry funding, is largely underexplored. This study investigates the relationship between government and industry funding for universities, in the context of developing countries, specifically taking China as a case. We found that there is a substitution effect between the two types of funding and this effect varies from different types of universities. We discuss our findings and draw implications for firms that seek to collaborate with universities. © 2020, © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","business and economics; government funding; industry funding; University-industry interaction","developing world; economic growth; public spending; research; state-business relations; university sector; China",Article,"Final","",Scopus,2-s2.0-85084451319
"Stylidis K., Hoffenson S., Rossi M., Wickman C., Söderman M., Söderberg R.","56440075400;55135965700;57192050380;6603629260;56439297700;7003827863;","Transforming brand core values into perceived quality: A Volvo case study",2020,"International Journal of Product Development","24","1",,"43","67",,2,"10.1504/IJPD.2020.106448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083333467&doi=10.1504%2fIJPD.2020.106448&partnerID=40&md5=c937fddb53bfaf635827018f7cb7dda0","Department of Industrial and Materials Science, Chalmers University of Technology, Göteborg, 412 96, Sweden; School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, NJ  07030, United States; Department of Management, Economics and Industrial Engineering, Polytechnic University of Milan, Milan, 201 56, Italy; Volvo Car Group, Craftsmanship and Ergonomics Centre, 91300 PVÖS35, Göteborg, 405 31, Sweden; Advanced Technology and Research, Volvo Group Trucks Technology, BF 40630, M1, Göteborg, 405 08, Sweden","Stylidis, K., Department of Industrial and Materials Science, Chalmers University of Technology, Göteborg, 412 96, Sweden; Hoffenson, S., School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, NJ  07030, United States; Rossi, M., Department of Management, Economics and Industrial Engineering, Polytechnic University of Milan, Milan, 201 56, Italy; Wickman, C., Department of Industrial and Materials Science, Chalmers University of Technology, Göteborg, 412 96, Sweden, Volvo Car Group, Craftsmanship and Ergonomics Centre, 91300 PVÖS35, Göteborg, 405 31, Sweden; Söderman, M., Advanced Technology and Research, Volvo Group Trucks Technology, BF 40630, M1, Göteborg, 405 08, Sweden; Söderberg, R., Department of Industrial and Materials Science, Chalmers University of Technology, Göteborg, 412 96, Sweden","Core values are an important part of Volvo Car Group’s and Volvo Trucks’ strategic development plans. These two companies share the same core values, quality, safety, and environmental care, but they approach these values in different ways. This study seeks to understand how industry professionals and customers perceive these core values and the attributes that are associated with them, using semi-structured interviews with industry professionals from both companies and quantitative survey methods with customers. The purposes of this study are to investigate how designers convey core values to customers through product attributes and how customers perceive those core values through the same attributes. Such an understanding reveals the commonalities and discrepancies between the perspectives of producers and customers, and can contribute to more effective design processes that communicate company values in the early product development phases. Copyright © The Author(s) 2020.","Automotive design; Communication; Core values; Perceived quality; Product development","Product design; Trucks; Company values; Industry professionals; Perceived quality; Product attributes; Product development phasis; Semi structured interviews; Strategic development; Survey methods; Sales",Article,"Final","",Scopus,2-s2.0-85083333467
"Joo S.-J., Boehmke B.C., Min H., Bayazit O.","7101656354;57188818211;7102292247;6603316466;","Sourcing analytics for evaluating and selecting suppliers using DEA and AHP: A case of the aerospace company",2020,"International Journal of Services and Operations Management","35","4",,"440","460",,2,"10.1504/IJSOM.2020.105910","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082426069&doi=10.1504%2fIJSOM.2020.105910&partnerID=40&md5=6c380ddaf0b3622bd426b4b96c3b58cb","Department of Operational Sciences, Air Force Institute of Technology, 2950 Hobson Way, Wright-Patterson AFB, OH  45433, United States; Department of Management, College of Business, Bowling Green State University, Bowling Green, OH  43403, United States; College of Business, Central Washington University, Lynnwood, WA  98036, United States","Joo, S.-J., Department of Operational Sciences, Air Force Institute of Technology, 2950 Hobson Way, Wright-Patterson AFB, OH  45433, United States; Boehmke, B.C., Department of Operational Sciences, Air Force Institute of Technology, 2950 Hobson Way, Wright-Patterson AFB, OH  45433, United States; Min, H., Department of Management, College of Business, Bowling Green State University, Bowling Green, OH  43403, United States; Bayazit, O., College of Business, Central Washington University, Lynnwood, WA  98036, United States","Sourcing represents one of the most upstream supply chain activities, which often dictates the rest of downstream supply chain activities. As such, a poor sourcing decision has a significant trickle-down effect on the effectiveness of a buying firm's manufacturing and logistics decisions. Considering such significance, it is imperative for the firm to make a wise, systematic decision in evaluating and selecting suppliers. To support a critical sourcing decision, we propose a supplier evaluation decision-aid tool within the framework of business analytics, which takes in to account the multiple facets of supplier performance evaluation criteria. As a core of such a tool, we develop a relatively new model that is capable of considering both objective and subjective performance criteria simultaneously using a combination of data envelopment analysis (DEA) and analytic hierarchy process (AHP). To verify the practicality and validity of the proposed analytics-based tool, we applied it to an actual problem facing a US aerospace company. Copyright © 2020 Inderscience Enterprises Ltd.","AHP; Analytic hierarchy process; Business analytics; Case study; Data envelopment analysis; DEA; Supplier evaluation",,Article,"Final","",Scopus,2-s2.0-85082426069
"Gryglewicz S., Hartman-Glaser B., Zheng G.","24334438500;54890653300;57215546768;","Growth options, incentives, and pay for performance: Theory and evidence",2020,"Management Science","66","3",,"1248","1277",,2,"10.1287/mnsc.2018.3267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081134179&doi=10.1287%2fmnsc.2018.3267&partnerID=40&md5=434d2a0c53a0cb31d3c632a469c6b231","Erasmus School of Economics, Erasmus University Rotterdam, Rotterdam, 3000DR, Netherlands; Anderson School of Management, University of California, Los Angeles, Los Angeles, CA  90095-1481, United States","Gryglewicz, S., Erasmus School of Economics, Erasmus University Rotterdam, Rotterdam, 3000DR, Netherlands; Hartman-Glaser, B., Anderson School of Management, University of California, Los Angeles, Los Angeles, CA  90095-1481, United States; Zheng, G., Anderson School of Management, University of California, Los Angeles, Los Angeles, CA  90095-1481, United States","Pay-performance sensitivity is a common proxy for the strength of incentives. We show that growth options create a wedge between expected-pay-effort sensitivity, which determines actual incentives, and pay-performance sensitivity, which is the ratio of expected-pay-effort to performance-effort sensitivity. An increase in growth option intensity can increase performance-effort sensitivity more than expected-pay-effort sensitivity so that, as incentives increase, pay-performance sensitivity decreases. We document empirical evidence consistent with this finding. Pay-performance sensitivity, measured by dollar changes in manager wealth over dollar changes in firm value, decreases with proxies for growth option intensity and increases with proxies for growth option exercise. © 2019 INFORMS.","Dynamic contracting; Pay-performance sensitivity; Real options","Operations research; Firm value; Growth options; Pay-performance sensitivities; Performance efforts; Real Options; Management",Article,"Final","",Scopus,2-s2.0-85081134179
"Deininger K., Jin S., Liu S., Xia F.","6701857553;7401822376;57200310151;57190066357;","Property rights reform to support China’s rural - urban integration: household-level evidence from the Chengdu experiment",2020,"Australian Journal of Agricultural and Resource Economics","64","1",,"30","54",,2,"10.1111/1467-8489.12328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070057556&doi=10.1111%2f1467-8489.12328&partnerID=40&md5=fa11ee54f1531fe984ae2c832afa4a81","Development Research Group, World Bank, Washington, DC, United States; China Academy for Rural Development (CARD), Zhejiang University, Hangzhou, China; Department of Agricultural, Food and Resource Economics, Michigan State University, East Lansing, MI, United States; School of Economics, Renmin University, Beijing, China; Research Institute for Global Value Chains, University of International Business and Economics, Beijing, China","Deininger, K., Development Research Group, World Bank, Washington, DC, United States; Jin, S., China Academy for Rural Development (CARD), Zhejiang University, Hangzhou, China, Department of Agricultural, Food and Resource Economics, Michigan State University, East Lansing, MI, United States; Liu, S., School of Economics, Renmin University, Beijing, China; Xia, F., Research Institute for Global Value Chains, University of International Business and Economics, Beijing, China","In 2008, as part of a national experiment, Chengdu prefecture implemented ambitious property rights reforms including complete registration of all land together with measures to ease transferability and eliminate migration restrictions. Results from a difference-in-difference analysis of the National Statistics Bureau's regular household survey suggest that the reforms increased consumption and income, in particular for less wealthy and less educated households, with estimated benefits well above the cost of implementation. Local labour supply increased with the young shifting towards agriculture and the old towards off-farm employment. The reforms also contributed to higher agricultural yields and profits through three channels, namely: (i) greater rental market activity that transferred land to more productive producers; (ii) substitution of purchased inputs for labour; and (iii) a shift out of grains towards vegetables, corn, and oilseeds all of which offer higher levels of profitability. All of these findings are consistent with the notion that, without reforms, imperfections in factor markets undermined investment and functioning of land and labour markets, preventing high-value peri-urban land from being used most effectively and reducing job creation. © 2019 The World Bank. Australian Journal of Agricultural & Resource Economics © 2019 Australasian Agricultural and Resource Economics Society Inc.","China; productivity; property rights; time use","employment; household survey; investment; labor supply; policy analysis; policy implementation; policy reform; profitability; property rights; rural economy; urban economy; urban policy; Chengdu; China; Sichuan; Zea mays",Article,"Final","",Scopus,2-s2.0-85070057556
"Greenberg A.E., Sussman A.B., Hershfield H.E.","55104990200;36618122200;53877524700;","Financial product sensitivity predicts financial health",2020,"Journal of Behavioral Decision Making","33","1",,"15","26",,2,"10.1002/bdm.2142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067443602&doi=10.1002%2fbdm.2142&partnerID=40&md5=5d6786784424959be6ea06463b7fd598","Department of Marketing, Bocconi University, Milan, Italy; Booth School of Business, University of Chicago, Chicago, IL, United States; Anderson School of Management, University of California, Los Angeles, CA, United States","Greenberg, A.E., Department of Marketing, Bocconi University, Milan, Italy; Sussman, A.B., Booth School of Business, University of Chicago, Chicago, IL, United States; Hershfield, H.E., Anderson School of Management, University of California, Los Angeles, CA, United States","Recent research has aimed to understand how people consider financial decisions because they have important consequences for well-being. Yet existing research has largely failed to examine how attitudes and behaviors vary as a function of the specific financial product (e.g., debt type). We ask to what extent people differentiate between similarly categorized financial products (e.g., debt or investment) as a function of their terms (e.g., interest costs and expected returns) and whether such differentiation predicts financial health. Across four studies, we find not only that there are individual differences in attitudes toward similar financial products (e.g., two distinct loans), but also that the extent to which a consumer is averse to high-cost versus low-cost products predicts financial health. This relationship cannot be fully explained by financial literacy, numeracy, or intertemporal discounting. In addition, nudging people toward differentiating between financial products promotes decisions that are aligned with financial health. © 2019 John Wiley & Sons, Ltd.","consumer financial decision making; debt; financial literacy; investment; well-being","article; consumer; decision making; human; investment; literacy; wellbeing",Article,"Final","",Scopus,2-s2.0-85067443602
