Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Maharaj S., Polson N., Turk C.","57280799800;6603575371;57310818200;","Gambits: Theory and evidence",2022,"Applied Stochastic Models in Business and Industry","38","4",,"572","589",,,"10.1002/asmb.2684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132629897&doi=10.1002%2fasmb.2684&partnerID=40&md5=1b1f22ef6c90b2f6f77f12331cc0ea59","ChessEd, Chicago, United States; Booth School of Business, University of Chicago, Chicago, IL, United States; Phillips Academy, Andover, MA, United States","Maharaj, S., ChessEd, Chicago, United States; Polson, N., Booth School of Business, University of Chicago, Chicago, IL, United States; Turk, C., Phillips Academy, Andover, MA, United States","Gambits are central to human decision-making. Our goal is to provide a theory of Gambits. A Gambit is a combination of psychological and technical factors designed to disrupt predictable play. Chess provides an environment to study gambits and behavioral game theory. Our theory is based on the Bellman optimality path for sequential decision-making. This allows us to calculate the (Formula presented.) -values of a Gambit where material (usually a pawn) is sacrificed for dynamic play. On the empirical side, we study the effectiveness of a number of popular chess Gambits. This is a natural setting as chess Gambits require a sequential assessment of a set of moves (a.k.a. policy) after the Gambit has been accepted. Our analysis uses Stockfish 14.1 to calculate the optimal Bellman (Formula presented.) -values, which fundamentally measures if a position is winning or losing. To test whether Bellman's equation holds in play, we estimate the transition probabilities to the next board state via a database of expert human play. This then allows us to test whether the Gambiteer is following the optimal path in his decision-making. Our methodology is applied to the popular Stafford and reverse Stafford (a.k.a. Boden–Kieretsky–Morphy) Gambit and other common ones including the Smith–Morra, Goring, Danish and Halloween Gambits. We build on research in human decision-making by proving an irrational skewness preference within agents in chess. We conclude with directions for future research. © 2022 The Authors. Applied Stochastic Models in Business and Industry published by John Wiley & Sons Ltd.","adversarial risk analysis; AI; AlphaZero; behavioral economics; behavioral game theory; behavioral science; chess gambits; decision-making; deep learning; neural network; Q learning; rationality; skewness preference; Stafford Gambit; Stockfish 14","Behavioral research; Decision theory; Deep learning; Economics; Game theory; Higher order statistics; Reinforcement learning; Risk analysis; Risk assessment; Stochastic models; Stochastic systems; Adversarial risk analysis; Alphazero; Behavioral economics; Behavioral game theory; Behavioral science; Chess gambit; Decisions makings; Deep learning; Neural-networks; Q-learning; Rationality; Skewness preference; Stafford gambit; Stockfish 14; Decision making",Article,"Final","",Scopus,2-s2.0-85132629897
"Funes J., Sun L., Sedano F., Baiocchi G., Benson T.","57737267300;15821588400;8954991600;16644723000;57737267400;","Social interaction and geographic diffusion of iron-biofortified beans in Rwanda",2022,"Agricultural Economics (United Kingdom)","53","4",,"503","528",,,"10.1111/agec.12722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131841297&doi=10.1111%2fagec.12722&partnerID=40&md5=027e9c7243ebad1b04ca9049fe69f131","District of Columbia - Office of Planning, Washington, DC, United States; Department of Geographical Sciences, University of Maryland, College Park, MD, United States; School of Finance & Management, SOAS University of London, London, United Kingdom; Independent International Food Policy Researcher, Washington, DC, United States","Funes, J., District of Columbia - Office of Planning, Washington, DC, United States, Department of Geographical Sciences, University of Maryland, College Park, MD, United States; Sun, L., Department of Geographical Sciences, University of Maryland, College Park, MD, United States, School of Finance & Management, SOAS University of London, London, United Kingdom; Sedano, F., Department of Geographical Sciences, University of Maryland, College Park, MD, United States; Baiocchi, G., Department of Geographical Sciences, University of Maryland, College Park, MD, United States; Benson, T., Independent International Food Policy Researcher, Washington, DC, United States","This study analyzes smallholder farmers’ decisions to adopt beans with higher levels of dietary iron developed through a conventional breeding technique called biofortification. We approach this study by applying spatial econometric techniques to estimate neighborhood influence and to determine the factors driving the adoption of iron-biofortified beans (IBB). We employ a cross-sectional, nationally representative survey of bean producing households from 2015 bean growing season B in Rwanda, and present results for growers of both bush and climbing varieties of beans. The results show geographic diffusion of iron bean planting material occurs among neighboring farmers that exhibit interdependent decision-making patterns, as well as similar characteristics relative to the group. Some policy implications can be drawn from the results. First, a differentiated geographical targeting strategy for bush and climbing bean varieties as a function of farmer and farm characteristics should increase iron bean adoption rates. Second, strengthening partnerships with delivery agents and extensionists should stimulate the adoption of IBB varieties. And finally, technology-promotion programs that consider progressive farmers and strengthen social interactions and group activities among peer networks should increase the spread of information and diffusion of IBB. © 2022 The Authors. Agricultural Economics published by Wiley Periodicals LLC on behalf of International Association of Agricultural Economists.","iron-biofortified beans; neighborhood effect; Rwanda; social interaction; spatial diffusion; spillovers","breeding; decision making; growing season; iron; policy approach; smallholder; Rwanda",Article,"Final","",Scopus,2-s2.0-85131841297
"Silva E.S., Hassani H.","56307969000;25521675700;","‘Modelling’ UK tourism demand using fashion retail sales",2022,"Annals of Tourism Research","95",,"103428","","",,,"10.1016/j.annals.2022.103428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131561453&doi=10.1016%2fj.annals.2022.103428&partnerID=40&md5=5e2cc35141210a981463a6f3de055536","Fashion Business Research Centre, Fashion Business School, London College of Fashion, University of the Arts London, 272 High Holborn, UK, London, WC1V 7EY, United Kingdom; Research Institute for Energy Management and Planning, University of Tehran, Iran","Silva, E.S., Fashion Business Research Centre, Fashion Business School, London College of Fashion, University of the Arts London, 272 High Holborn, UK, London, WC1V 7EY, United Kingdom; Hassani, H., Research Institute for Energy Management and Planning, University of Tehran, Iran","The United Kingdom (UK) is a world-renowned fashion hub where the economic importance of the tourism sector was recording continuous growth prior to the pandemic. Interestingly, tourism shopping is widely experienced yet seldom discussed from a tourism demand forecasting context. Driven by the potential relevance of tourism shopping and hoping to motivate increased collaboration between the tourism and fashion industries, we analyse whether fashion retail sales can be a leading indicator for inbound tourism demand in the UK. Using the Multivariate Singular Spectrum Analysis leading indicator algorithm, we forecast UK tourism demand and compare the results with six benchmark forecasting models. We find statistically significant evidence for the existence of cross-sector relations between the UK's fashion and tourism industries. © 2022 Elsevier Ltd","Fashion retail sales; Leading indicators; Multivariate singular spectrum analysis; Tourist arrivals; UK","demand analysis; multivariate analysis; numerical model; retailing; spectral analysis; tourism economics; tourist attraction; United Kingdom",Article,"Final","",Scopus,2-s2.0-85131561453
"Hendrikx J., Johnson J., Mannberg A.","16444282400;55494684100;51864133900;","Tracking decision-making of backcountry users using GPS tracks and participant surveys",2022,"Applied Geography","144",,"102729","","",,,"10.1016/j.apgeog.2022.102729","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131453641&doi=10.1016%2fj.apgeog.2022.102729&partnerID=40&md5=b0a73d68e2e8741e24ac7684a2ed90bb","Snow and Avalanche Laboratory, Montana State University, Bozeman, MT, United States; Department of Geosciences, Faculty of Science and Technology, UiT the Arctic University of Norway, P.O.Box 6050, Langnes, Tromsø, 9037, Norway; Antarctica New Zealand, Christchurch, 8053, New Zealand; Political Science, Montana State University, Bozeman, MT, United States; School of Business and Economics and Centre for Avalanche Research and Education (CARE), UiT – the Arctic University of Norway, Tromsø, Norway","Hendrikx, J., Snow and Avalanche Laboratory, Montana State University, Bozeman, MT, United States, Department of Geosciences, Faculty of Science and Technology, UiT the Arctic University of Norway, P.O.Box 6050, Langnes, Tromsø, 9037, Norway, Antarctica New Zealand, Christchurch, 8053, New Zealand; Johnson, J., Snow and Avalanche Laboratory, Montana State University, Bozeman, MT, United States, Political Science, Montana State University, Bozeman, MT, United States; Mannberg, A., School of Business and Economics and Centre for Avalanche Research and Education (CARE), UiT – the Arctic University of Norway, Tromsø, Norway","Snow avalanches are a significant natural hazard representing the primary risk of death to backcountry travelers in many alpine countries. Careful use of backcountry terrain through effective decision making can mitigate the risk of dangerous snowpack conditions, but requires relevant knowledge and experience. We present the results from a large-scale crowd sourced data collection method from backcountry users. Using GPS tracking via a smartphone application, coupled with online surveys, we investigate the intersection of geographical complexity, backcountry experience, demographics and behavioral biases on decision-making while navigating hazardous winter terrain. We use data from 770 GPS tracks, representing almost 1.3 million GPS points, as a geographic expression of a group's resulting decisions, and use them to quantify and understand their decision-making process. Our analysis focuses on the change in terrain use as quantified using the Avalanche Terrain Exposure Scale (ATES), and time spent in avalanche terrain, as a function of experience, avalanche hazard and other group factors. We show that self-identified experts rate themselves as significantly more skilled and also had higher levels of avalanche education. Experts also had an increased exposure to avalanche terrain overall, and also more severe terrain, as represented by median time in class 3 ATES terrain. © 2022 The Authors","Decision making; GIS; GPS; Heuristic traps; Human factors; Terrain analysis","decision making; GIS; GPS; snow avalanche; snowpack; terrain",Article,"Final","",Scopus,2-s2.0-85131453641
"Paraskevopoulou C., Vlachos D., Bechtsis D., Tsolakis N.","12786767900;35585410100;24502912800;55921449500;","An assessment of circular economy interventions in the peach canning industry",2022,"International Journal of Production Economics","249",,"108533","","",,,"10.1016/j.ijpe.2022.108533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131259986&doi=10.1016%2fj.ijpe.2022.108533&partnerID=40&md5=53d2ba4822c170a444fffcaf930f14ed","Laboratory of Statistics and Quantitative Analysis Methods, Logistics and Supply Chain Management, Department of Mechanical Engineering, Aristotle University of Thessaloniki, GR, Thessaloniki, 541 24, Greece; Department of Industrial Engineering and Management, International Hellenic University, Thessaloniki, GR, Sindos, 574 00, Greece; Centre for International Manufacturing, Institute for Manufacturing (IfM), Department of Engineering, School of Technology, University of Cambridge, CambridgeCB3 0FS, United Kingdom; Department of Supply Chain Management, School of Economics and Business Administration, International Hellenic University, GR, Thermi, 570 01, Greece","Paraskevopoulou, C., Laboratory of Statistics and Quantitative Analysis Methods, Logistics and Supply Chain Management, Department of Mechanical Engineering, Aristotle University of Thessaloniki, GR, Thessaloniki, 541 24, Greece; Vlachos, D., Laboratory of Statistics and Quantitative Analysis Methods, Logistics and Supply Chain Management, Department of Mechanical Engineering, Aristotle University of Thessaloniki, GR, Thessaloniki, 541 24, Greece; Bechtsis, D., Laboratory of Statistics and Quantitative Analysis Methods, Logistics and Supply Chain Management, Department of Mechanical Engineering, Aristotle University of Thessaloniki, GR, Thessaloniki, 541 24, Greece, Department of Industrial Engineering and Management, International Hellenic University, Thessaloniki, GR, Sindos, 574 00, Greece; Tsolakis, N., Centre for International Manufacturing, Institute for Manufacturing (IfM), Department of Engineering, School of Technology, University of Cambridge, CambridgeCB3 0FS, United Kingdom, Department of Supply Chain Management, School of Economics and Business Administration, International Hellenic University, GR, Thermi, 570 01, Greece","This research identifies and assesses the added value of Circular Economy (CE) to the industrialized production of canned peaches in Greece through the valorisation of the peach kernel, as current supply chain (SC) configurations often overlook it. To this end, this study maps the SC, records manufacturing processing inputs and outputs, and reviews relevant CE interventions that can be applied. The identified interventions are then assessed at an economic, environmental and social level via analyzing economic indicators, conducting a Life Cycle Assessment, and providing a critical discussion on the possible social impacts. Specifically, four scenarios are compared for the case of a canning facility with an annual processing capacity of 10,000 tons of peaches, including: (i) no valorisation to of the peach kernel, (ii) utilization of the peach kernel to generate energy from combustion, (iii) use of the peach kernel to extract oil, and (iv) peach kernel processing for producing both energy and peach oil. The results indicate that all identified CE interventions are advantageous, with the combination of biomass energy and peach oil production being the preferable scenario resulting in a 6.22% increase of the Gross Profit Margin (due to lower energy cost and added revenue from the peach oil) and 16.58% reduction of CO2 emissions (due to the reduced use of crude oil). Notably, peach oil production can be a viable investment for industries that do not have the capital to invest in a biomass plant. Regarding the social aspects, this reconfiguration could benefit farmers by supporting their income under the assumption that the derived profits are distributed fairly. This research contributes to the extant body of circular SC operations literature by assessing an emerging value chain through reconfiguring an established manufacturing network. © 2022 Elsevier B.V.","Circular economy; Life Cycle Assessment; Peach canning industry; Peach kernel valorisation; Value-adding fruit supply chain","Economic and social effects; Fruits; Industrial research; Investments; Manufacture; Profitability; Social aspects; Supply chains; Added values; Circular economy; Energy; Industrialized production; Oil-production; Peach canning industry; Peach kernel valorization; Peach oil; Valorisation; Value-adding fruit supply chain; Life cycle",Article,"Final","",Scopus,2-s2.0-85131259986
"Alali L., Niesten E., Gagliardi D.","57719567700;24448703000;23567543700;","The impact of UK financial incentives on the adoption of electric fleets: The moderation effect of GDP change",2022,"Transportation Research Part A: Policy and Practice","161",,,"200","220",,,"10.1016/j.tra.2022.04.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131087970&doi=10.1016%2fj.tra.2022.04.011&partnerID=40&md5=98f6b50d49248dcd0be023bfb9ea738c","Alliance Manchester Business School, The University of Manchester, Booth St West, Manchester, M15 6PB, United Kingdom; SKEMA Business School - Université Côte d'Azur, 5 Quai Marcel Dassault, Suresnes, 92150, France","Alali, L., Alliance Manchester Business School, The University of Manchester, Booth St West, Manchester, M15 6PB, United Kingdom; Niesten, E., SKEMA Business School - Université Côte d'Azur, 5 Quai Marcel Dassault, Suresnes, 92150, France; Gagliardi, D., Alliance Manchester Business School, The University of Manchester, Booth St West, Manchester, M15 6PB, United Kingdom","Governments provide policy incentives to increase adoption rates of electric vehicles and achieve sustainability goals. This paper investigates the impact of UK financial purchase incentives on new registrations of electric fleets whilst moderating for change in gross domestic product (GDP). We use a unique dataset of new registrations of electric fleets in the UK for a 20-year period (1999–2019). Our results show that financial purchase incentives positively impact new registrations of electric fleets, and this effect is positively moderated by GDP change. Marginal analysis reveals three categories of adopters that purchase electric fleets at different levels of policy and GDP change: insensitive adopters, standard adopters, and sensitive adopters. Overall, financial incentives may be more effective in fostering the adoption of electric fleets when set to levels that are conditioned on the level of GDP change. In particular, financial purchase incentives are most effective when GDP change and incentives are above their average level. © 2022 The Authors","Electric fleets; Government policy; Green innovation policy; Sustainable innovation; Sustainable technology adoption","Finance; Public policy; Purchasing; Electric fleet; Green innovation policy; Green innovations; Gross domestic products; Innovation policies; Product changes; Sustainable innovation; Sustainable technology; Sustainable technology adoption; Technology adoption; Sales; electric vehicle; governance approach; Gross Domestic Product; incentive; innovation; sustainable development; technology adoption; United Kingdom",Article,"Final","",Scopus,2-s2.0-85131087970
"Huntington H., Liddle B.","7004505242;57213040661;","How energy prices shape OECD economic growth: Panel evidence from multiple decades",2022,"Energy Economics","111",,"106082","","",,,"10.1016/j.eneco.2022.106082","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130976849&doi=10.1016%2fj.eneco.2022.106082&partnerID=40&md5=f02ffc6acb33d3a92cf7a35d6ba6c0be","Energy Modeling Forum, Huang Center, Stanford University, 475 Via Ortega, Stanford, CA  94305, United States; Independent Researcher, Bethesda, MD, United States","Huntington, H., Energy Modeling Forum, Huang Center, Stanford University, 475 Via Ortega, Stanford, CA  94305, United States; Liddle, B., Independent Researcher, Bethesda, MD, United States","New fears about escalating fuel prices and accumulating inflation are raising concerns about the possible dimming of near-term prospects for world economic growth. The role of energy prices in shaping economic growth relates not only to geopolitical risks or environmental taxes but also to a range of strategies that place moratoria on primary energy sources like nuclear, coal, petroleum, and natural gas. Applying a new data set for country-level energy prices since 1960, this study evaluates the effects of energy prices on economic growth in 18 OECD countries by controlling for other important macroeconomic conditions that shape economic activity. Mean-group estimates that control for cross-country correlations are used to emphasize average responses across nations. Averaged across all nations, results suggest that a 10% increase in energy prices dampened economic growth by about 0.15%. Moreover, some evidence exists that this response may be larger for more energy-intensive economies. © 2022 Elsevier B.V.","Cross-country panel analysis; Energy prices; OECD economic growth","Economic analysis; Cross-country panel analyse; Data set; Economic growths; Energy prices; Environmental taxes; Fuel prices; Geopolitical risks; Growth panels; OECD economic growth; Primary energy source; Costs; economic activity; economic growth; economic impact; energy market; geopolitics; inflation; macroeconomics; OECD; panel data; price dynamics",Article,"Final","",Scopus,2-s2.0-85130976849
"Shepherd D.A., Majchrzak A.","7201684101;7004097019;","Machines augmenting entrepreneurs: Opportunities (and threats) at the Nexus of artificial intelligence and entrepreneurship",2022,"Journal of Business Venturing","37","4","106227","","",,,"10.1016/j.jbusvent.2022.106227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130404734&doi=10.1016%2fj.jbusvent.2022.106227&partnerID=40&md5=d69da9a879df2089a3b3241556a5e40a","University of Notre Dame, United States; University of Southern California, United States","Shepherd, D.A., University of Notre Dame, United States; Majchrzak, A., University of Southern California, United States","Artificial intelligence (AI) refers to machines that are trained to perform tasks associated with human intelligence, interpret external data, learn from that external data, and use that learning to flexibly adapt to tasks to achieve specific outcomes. This paper briefly explains AI and looks into the future to highlight some of AI's broader and longer-term societal implications. We propose that AI can be combined with entrepreneurship to represent a super tool. Scholars can research the nexus of AI and entrepreneurship to explore the possibilities of this potential AI-entrepreneurship super tool and hopefully direct its use to productive processes and outcomes. We focus on specific entrepreneurship topics that benefit from AI's augmentation potential and acknowledge implications for entrepreneurship's dark side. We hope this paper stimulates future research at the AI-entrepreneurship nexus. Executive summary: Artificial intelligence (AI) refers to machines that are trained to perform tasks associated with human intelligence, interpret external data, learn from that external data, and use that learning to flexibly adapt to tasks to achieve specific outcomes. Machine learning is the most common form of AI and largely relies on supervised learning—when the machine (i.e., AI) is trained with labels applied by humans. Deep learning and adversarial learning involve training on unlabeled data, or when the machine (via its algorithms) clusters data to reveal underlying patterns. AI is simply a tool. Entrepreneurship is also simply a tool. How they are combined and used will determine their impact on humanity. While researchers have independently developed a greater understanding of entrepreneurship and AI, these two streams of research have primarily run in parallel. To indicate the scope of current and future AI, we provide examples of AI (at different levels of development) for four sectors—customer service, financial, healthcare, and tertiary education. Indeed, experts from industry research and consulting firms suggest many AI-related business opportunities for entrepreneurs to pursue. Further, we elaborate on several of these opportunities, including opportunities to (1) capitalize on the “feeling economy,” (2) redistribute occupational skills in the economy, (3) develop and use new governance mechanisms, (4) keep humans in the loop (i.e., humans as part of the decision making process), (5) expand the role of humans in developing AI systems, and (6) expand the purposes of AI as a tool. After discussing the range of business opportunities that experts suggest will prevail in the economy with AI, we discuss how entrepreneurs can use AI as a tool to help them increase their chances of entrepreneurial success. We focus on four up-and-coming areas for entrepreneurship research: a more interaction-based perspective of (potential) entrepreneurial opportunities, a more activities-based micro-foundation approach to entrepreneurial action, a more cognitively hot perspective of entrepreneurial decision making and action, and a more compassionate and prosocial role of entrepreneurial action. As we discuss each topic, we also suggest opportunities to design an AI system (i.e., entrepreneurs as potential AI designers) to help entrepreneurs (i.e., entrepreneurs as AI users). AI is an exciting development in the technology world. How it transforms markets and societies depends in large part on entrepreneurs. Entrepreneurs can use AI to augment their decisions and actions in pursuing potential opportunities for productive gains. Thus, we discuss entrepreneurs' most critical tasks in developing and managing AI and explore some of the dark-side aspects of AI. Scholars also have a role to play in how entrepreneurs use AI, but this role requires the hard work of theory building, theory elaboration, theory testing, and empirical theorizing. We offer some AI topics that we hope future entrepreneurship research will explore. We hope this paper encourages scholars to consider research at the nexus of AI and entrepreneurship. © 2022 Elsevier Inc.","Artificial intelligence; Decision making; Entrepreneurship; Machine learning",,Article,"Final","",Scopus,2-s2.0-85130404734
"Tsionas M., Professor","57190842582;","Efficiency estimation using probabilistic regression trees with an application to Chilean manufacturing industries",2022,"International Journal of Production Economics","249",,"108492","","",,,"10.1016/j.ijpe.2022.108492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129770854&doi=10.1016%2fj.ijpe.2022.108492&partnerID=40&md5=8c1fd39d8d8483cdb25fcd24d5e2b172","Montpellier Business School & Lancaster University Management School, UKLA1 4YX, United Kingdom","Tsionas, M., Professor, Montpellier Business School & Lancaster University Management School, UKLA1 4YX, United Kingdom","We propose smooth monotone concave probabilistic regression trees for the estimation of efficiency and productivity. In particular we modify these techniques to allow for the use of panel data which are often encountered in practice. Probabilistic regression trees provide smooth approximations and at the same time they exploit the versatility of standard regression trees in generating efficiently partitions of the space of the regressors to approximate the unknown frontier. We showcase the new techniques in a large sample of Chilean manufacturing firms. © 2022 The Author","Efficiency; Probabilistic regression trees; Productivity; Regression trees","Efficiency; Forestry; Manufacture; Regression analysis; Efficiency estimation; Manufacturing firms; Manufacturing industries; Panel data; Probabilistic regression; Probabilistic regression tree; Regression trees; Smooth approximation; Productivity",Article,"Final","",Scopus,2-s2.0-85129770854
"Ning Y., Kwak Y.H.","55622918200;7103120470;","How Do Consulting Firms with Different Project Experience Configure Dynamic Capabilities?",2022,"Journal of Management in Engineering","38","4","04022029","","",,,"10.1061/(ASCE)ME.1943-5479.0001046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129644449&doi=10.1061%2f%28ASCE%29ME.1943-5479.0001046&partnerID=40&md5=c6dd762fa49e9456c602671764bcc957","School of Management and Engineering, Nanjing Univ., Nanjing, 210093, China; Dept. of Decision Sciences, George Washington Univ., Washington, DC  20052, United States","Ning, Y., School of Management and Engineering, Nanjing Univ., Nanjing, 210093, China; Kwak, Y.H., Dept. of Decision Sciences, George Washington Univ., Washington, DC  20052, United States","Project-based firms (PBFs) have to sense and seize new project opportunities by dynamically adapting and reconfiguring resources and activities to survive in the fast and highly competitive business environment. Yet, it is inconclusive on how project experience alters the way of responding to the vibrant environment. Grounded on the dynamic capabilities theory, this study aims to examine how consulting firms with different project experience configures dynamic capabilities to be competitive. To do so, this study first reviews the literature on dynamic capabilities applied to project management, followed by a questionnaire survey and case studies to better comprehend how PBFs with varying project experience use their dynamic capabilities. Fuzzy-set qualitative comparative analysis (fsQCA) was employed to analyze the questionnaire-survey data. Drawing on dynamic capabilities theory, the dynamic capabilities of PBFs are conceptualized as a four dimension framework, comprising project opportunity sensing, external integrating, internal coordinating, and project-based learning. The empirical results show that PBFs with richer experience would less rely on project opportunity sensing but still have to commit to external integrating, internal coordinating, and project-based learning. This study contributes to the body of knowledge of applying the dynamic capabilities concept to project management to understand how PBFs position themselves in the fast-changing environment. © 2022 American Society of Civil Engineers.","Configurational analysis; Dynamic capabilities; Project experience; Project management; Project-based firms (PBFs)","Project management; Surveys; Configurational analyse; Consulting firms; Dynamics capability; New projects; ON dynamics; Project based learning; Project experiences; Project-based firm; Project-based firms; Questionnaire surveys; Enterprise resource management",Article,"Final","",Scopus,2-s2.0-85129644449
"Aslam H., Wanke P., Khalid A., Roubaud D., Waseem M., Chiappetta Jabbour C.J., Grebinevych O., Lopes de Sousa Jabbour A.B.","57189342047;16200418700;57669817500;56046754600;57212019068;57219923759;57207927262;54977014200;","A scenario-based experimental study of buyer supplier relationship commitment in the context of a psychological contract breach: Implications for supply chain management",2022,"International Journal of Production Economics","249",,"108503","","",,,"10.1016/j.ijpe.2022.108503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129490912&doi=10.1016%2fj.ijpe.2022.108503&partnerID=40&md5=f5a2b885c47b16e72dfdaaf87d89076b","Department of Operations and Supply Chain, University of Management & Technology, Pakistan; Federal University of Rio de Janeiro (UFRJ) and EBAPE-FGV, Brazil; Department of Finance – Montpellier Business School, France; Office of Research, Innovation and Commercialization, University of Management & Technology, Pakistan; EMLYON Business School, France; Department of Strategy – Montpellier Business School, France; EM Normandie Business School, Metis Lab, France; University of Lincoln, United Kingdom","Aslam, H., Department of Operations and Supply Chain, University of Management & Technology, Pakistan; Wanke, P., Federal University of Rio de Janeiro (UFRJ) and EBAPE-FGV, Brazil; Khalid, A., Department of Operations and Supply Chain, University of Management & Technology, Pakistan; Roubaud, D., Department of Finance – Montpellier Business School, France; Waseem, M., Office of Research, Innovation and Commercialization, University of Management & Technology, Pakistan; Chiappetta Jabbour, C.J., EMLYON Business School, France, University of Lincoln, United Kingdom; Grebinevych, O., Department of Strategy – Montpellier Business School, France; Lopes de Sousa Jabbour, A.B., EM Normandie Business School, Metis Lab, France, University of Lincoln, United Kingdom","Mutually beneficial long-term relationships between supply chain partners are the key to supply chain performance. However, these relationships may sometimes be undermined due to unforeseen events (e.g., supply chain disruptions). This study aims to originally examine the buyer-supplier relationship (BSR) commitment if the buyer's psychological contract is breached by the supplier. The study originally examines the effect of supplier-induced disruptions over a new product development project on the buyer's relationship commitment. It also evaluates the impact of the repair strategies employed by the supplier on the commitment to repair. These relationships are examined on two levels. First is the case where the buyer's focal manager has a cooperative or confrontational relationship with the supplier's focal manager. Second is the case where a prior (i.e., pre-disruption) relationship between the buyer and the supplier was collaborative or adversarial. We studied the research model using experimental methods on a sample of 204 supply chain managers from Pakistani industries. The results of this study show that the initial interpersonal and interorganizational relationships affected the response of the buyer when its psychological contract with the supplier was breached. The repair strategy of financial compensation is shown to have a considerable influence on repairing the commitment level of the buyer. © 2022 Elsevier B.V.","Buyer-supplier relationship; Commitment; Perceived contract breach; Social exchange theory; Supply chain management","Managers; Product development; Professional aspects; Repair; Supply chain management; Buyer-supplier relationships; Commitment; Long-term relationships; Perceived contract breach; Psychological contracts; Relationship commitments; Repair strategy; Scenario-based; Social exchange theory; Supply chain partners; Sales",Article,"Final","",Scopus,2-s2.0-85129490912
"Gerli P., Clement J., Esposito G., Mora L., Crutzen N.","57193669521;57226066505;57191878805;57169939100;56069956900;","The hidden power of emotions: How psychological factors influence skill development in smart technology adoption",2022,"Technological Forecasting and Social Change","180",,"121721","","",,,"10.1016/j.techfore.2022.121721","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129433483&doi=10.1016%2fj.techfore.2022.121721&partnerID=40&md5=db7158fb4a364c9b477558bbbdbf1ae0","The Business School, Edinburgh Napier University, Edinburgh, United Kingdom; HEC Liège Management School, University of Liège, Belgium; IOB-Institute of Development Policy, University of Antwerp, Belgium; Academy of Architecture and Urban Studies, Tallinn University of Technology, Tallinn, Estonia","Gerli, P., The Business School, Edinburgh Napier University, Edinburgh, United Kingdom; Clement, J., HEC Liège Management School, University of Liège, Belgium; Esposito, G., HEC Liège Management School, University of Liège, Belgium, IOB-Institute of Development Policy, University of Antwerp, Belgium; Mora, L., The Business School, Edinburgh Napier University, Edinburgh, United Kingdom, Academy of Architecture and Urban Studies, Tallinn University of Technology, Tallinn, Estonia; Crutzen, N., HEC Liège Management School, University of Liège, Belgium","Working within the theoretical framework set by the Technology Acceptance Model (TAM) literature, this paper clarifies how psychological factors (emotions, attitudes, beliefs, and information-seeking) affect skill development in the context of smart farming technologies. Interviews with multiple stakeholders from the agriculture sectors of three European countries (Belgium, Italy, and the United Kingdom) were used to develop a new conceptual model that attempts to generalize the complex interplay existing between skills and psychological factors in the context of smart technology adoption. This conceptualization provides a systematic view of the correlation between skills and psychological factors, complements the TAM by introducing the new concept of attitude to learning, and clarifies how the interplay between cognitive and emotional components influences the decisions to adopt and use smart technologies. In addition to these theoretical contributions, the paper emphasizes the importance of designing policy initiatives that tackle both cognitive and emotional barriers to the adoption of smart technologies, urging decision makers to move away from the simplistic assumption that increasing the digital skills of potential users automatically leads to growth in the adoption and implementation of smart technologies. © 2022 The Authors","Attitude to learning; Digital skills; Psychological factors; Smart agriculture; Smart technology; Technology acceptance","Agriculture; E-learning; Engineering education; Information retrieval; Attitude to learning; Digital skills; Power; Psychological factors; Skills development; Smart agricultures; Smart technology; Technology acceptance; Technology acceptance model; Technology adoption; Decision making; agriculture; learning; psychology; technology adoption; Belgium; Italy; United Kingdom",Article,"Final","",Scopus,2-s2.0-85129433483
